originalFile=C:MapManager:MapManagerMaps:Nancy:rr50b:raw:rr50b_s1_ch1.tif;stack=rr50b_s1;stackdb=rr50b_s1_db2;saveTime=3583986373.845000;version=20151224;numObjects=222;numSpines=149;condStr=None;pixelx=1024;pixely=1024;pixelz=45;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-23,19:35:17,2015-10-23,19:35:17,3528473717.633000,3528473717.634000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,23.16,48.84,10,1,,0,167,,0,,,,,,,,2015-10-28,15:21:12,2015-10-28,15:21:49,3528890472.282000,3528890509.029000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,3.7917,42.73,10,1,,0,0,0,-22.393,,,center,0,3.84,42.72,10,2015-10-28,15:21:22,2015-10-28,15:21:22,3528890482.437000,3528890482.438000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,7.1244,44.14,10,1,,0,27,3.8365,-18.557,,,center,0,7.08,44.16,10,2015-10-28,15:21:23,2015-10-28,15:21:23,3528890483.327000,3528890483.329000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,11.611,45.935,10,1,,0,66,9.2415,-13.152,,,center,0,11.64,45.96,10,2015-10-28,15:21:24,2015-10-28,15:21:24,3528890484.429000,3528890484.430000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,17.122,47.216,10,1,,0,114,15.528,-6.8656,,,center,0,17.16,47.16,10,2015-10-28,15:21:25,2015-10-28,15:21:25,3528890485.313000,3528890485.314000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,22.762,48.498,10,1,,0,162,21.814,-0.57941,,,center,0,22.8,48.48,10,2015-10-28,15:21:25,2015-10-28,15:21:25,3528890485.923000,3528890485.924000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,27.889,50.421,11,1,,0,206,27.819,5.4256,,,center,0,27.84,50.4,11,2015-10-28,15:21:27,2015-10-28,15:21:27,3528890487.900000,3528890487.901000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,33.914,51.19,11,1,,0,258,34.585,12.192,,,center,0,33.96,51.24,11,2015-10-28,15:21:29,2015-10-28,15:21:29,3528890489.138000,3528890489.139000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,39.938,51.831,11,1,,0,309,41.132,18.739,,,center,0,39.96,51.84,11,2015-10-28,15:21:30,2015-10-28,15:21:30,3528890490.133000,3528890490.134000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
