stack=rr49c_s5;stackdb=rr49c_s5_db2;saveTime=3583986372.742000;version=20151224;numHeaderRow=3;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,1104,1105,153.2,56,0.35,57,0,0,,,,
,1,1,NaN,1105,2120,1016,138,42,0.35,57,0,0,,,,
,2,2,NaN,2121,2915,795,112.3,37,0.35,57,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,pDist,Filament,SetID,GroupID,sDist3d,pDist3d,
NaN,NaN,1.320000,112.680000,25.000000,25.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,-76.024826,NaN,NaN,NaN,0.000000,-227.782120,
NaN,NaN,1.560000,112.559998,24.000000,24.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.268329,-75.756500,NaN,NaN,NaN,1.035375,-226.746750,
NaN,NaN,1.800000,112.440002,24.000000,24.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.536655,-75.488174,NaN,NaN,NaN,1.303701,-226.478424,
NaN,NaN,1.920000,112.320000,24.000000,24.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.706363,-75.318466,NaN,NaN,NaN,1.473408,-226.308716,
NaN,NaN,2.040000,112.199997,25.000000,25.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.876070,-75.148758,NaN,NaN,NaN,2.487706,-225.294418,
NaN,NaN,2.160000,112.199997,25.000000,25.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.996071,-75.028755,NaN,NaN,NaN,2.607706,-225.174408,
NaN,NaN,2.280000,112.080002,25.000000,25.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,1.165773,-74.859055,NaN,NaN,NaN,2.777409,-225.004715,
NaN,NaN,2.400000,111.959999,25.000000,25.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,1.335480,-74.689346,NaN,NaN,NaN,2.947116,-224.835007,
NaN,NaN,2.520000,111.959999,25.000000,25.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,1.455480,-74.569344,NaN,NaN,NaN,3.067116,-224.714996,
NaN,NaN,2.640000,111.839996,24.000000,24.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,1.625188,-74.399635,NaN,NaN,NaN,4.081414,-223.700699,
NaN,NaN,2.760000,111.720001,25.000000,25.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,1.794890,-74.229935,NaN,NaN,NaN,5.095711,-222.686401,
NaN,NaN,2.880000,111.599998,25.000000,25.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.964598,-74.060226,NaN,NaN,NaN,5.265419,-222.516693,
NaN,NaN,3.000000,111.480003,25.000000,25.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,2.134300,-73.890526,NaN,NaN,NaN,5.435121,-222.347000,
NaN,NaN,3.120000,111.360001,25.000000,25.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,2.304007,-73.720818,NaN,NaN,NaN,5.604829,-222.177292,
NaN,NaN,3.240000,111.360001,25.000000,25.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,2.424007,-73.600822,NaN,NaN,NaN,5.724829,-222.057297,
NaN,NaN,3.360000,111.239998,24.000000,24.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,2.593715,-73.431114,NaN,NaN,NaN,6.739127,-221.042999,
NaN,NaN,3.480000,111.120003,24.000000,24.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,2.763417,-73.261406,NaN,NaN,NaN,6.908829,-220.873291,
NaN,NaN,3.600000,111.120003,24.000000,24.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,2.883417,-73.141411,NaN,NaN,NaN,7.028829,-220.753296,
NaN,NaN,3.720000,111.239998,25.000000,25.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,3.053119,-72.971710,NaN,NaN,NaN,8.043126,-219.738998,
NaN,NaN,3.840000,111.239998,25.000000,25.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,3.173119,-72.851707,NaN,NaN,NaN,8.163126,-219.618988,
NaN,NaN,3.960000,111.360001,25.000000,25.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,3.342827,-72.681999,NaN,NaN,NaN,8.332833,-219.449280,
