originalFile=C:Users:Richard:Desktop:MapManagerMaps:Nancy:rr49c:raw:rr49c_s5_ch1.tif;stack=rr49c_s5;stackdb=rr49c_s5_db2;saveTime=3583986372.578000;version=20151224;numObjects=208;numSpines=135;condStr=None;pixelx=1024;pixely=1024;pixelz=60;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-16,20:09:55,2015-10-16,20:09:55,3527870995.220000,3527870995.220000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,59.16,82.92,30,1,,0,542,,0,,,,,,,,2015-10-17,18:21:18,2015-10-21,12:05:37,3527950878.650000,3528273937.428000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,1.3475,112.69,25,1,,0,0,0,-76.025,,,center,0,1.32,112.68,25,2015-10-17,18:21:29,2015-10-17,18:21:29,3527950889.323000,3527950889.323000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,4.7438,110.95,25,1,,0,27,4.3747,-71.693,,,center,0,4.8,111,25,2015-10-17,18:21:31,2015-10-17,18:21:31,3527950891.728000,3527950891.730000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,9.0581,109.2,27,1,,0,68,10.069,-65.998,,,center,0,9,109.2,27,2015-10-17,18:21:34,2015-10-17,18:21:34,3527950894.884000,3527950894.885000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,14.474,106.82,27,1,,0,119,17.064,-59.004,,,center,0,14.52,106.8,27,2015-10-17,18:21:35,2015-10-17,18:21:35,3527950895.987000,3527950895.987000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,20.899,104.61,27,1,,0,174,24.488,-51.58,,,center,0,20.88,104.64,27,2015-10-17,18:21:36,2015-10-17,18:21:36,3527950896.974000,3527950896.975000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,27.692,102.5,28,1,,0,234,32.86,-43.207,,,center,0,27.72,102.48,28,2015-10-17,18:21:38,2015-10-17,18:21:38,3527950898.645000,3527950898.645000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,33.567,99.658,29,1,,0,285,40.103,-35.965,,,center,0,33.6,99.6,29,2015-10-17,18:21:40,2015-10-17,18:21:40,3527950900.901000,3527950900.901000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,38.615,98.373,30,1,,0,330,46.079,-29.989,,,center,0,38.64,98.4,30,2015-10-17,18:21:42,2015-10-17,18:21:42,3527950902.851000,3527950902.851000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
