originalFile=C:Users:Richard:Desktop:MapManagerMaps:Nancy:rr49c:raw:rr49c_s4_ch1.tif;stack=rr49c_s4;stackdb=rr49c_s4_db2;saveTime=3583986372.042000;version=20151224;numObjects=223;numSpines=152;condStr=None;pixelx=1024;pixely=1024;pixelz=60;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-16,20:09:47,2015-10-16,20:09:47,3527870987.358000,3527870987.358000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,57.36,82.44,28,1,,0,530,,0,,,,,,,,2015-10-17,18:19:49,2015-10-21,12:03:31,3527950789.497000,3528273811.762000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,0.57643,111.03,24,1,,0,0,0,-74.11,,,center,0,0.6,111,24,2015-10-17,18:19:53,2015-10-17,18:19:53,3527950793.042000,3527950793.042000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,5.1661,109.93,24,1,,0,38,5.5456,-68.664,,,center,0,5.16,109.92,24,2015-10-17,18:19:55,2015-10-17,18:19:55,3527950795.305000,3527950795.306000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,9.7557,107.36,25,1,,0,83,11.77,-62.439,,,center,0,9.72,107.4,25,2015-10-17,18:19:57,2015-10-17,18:19:57,3527950797.272000,3527950797.273000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,16.181,105.25,25,1,,0,139,19.314,-54.895,,,center,0,16.2,105.24,25,2015-10-17,18:19:58,2015-10-17,18:19:58,3527950798.207000,3527950798.207000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,22.24,103.69,25,1,,0,190,26.358,-47.851,,,center,0,22.2,103.68,25,2015-10-17,18:19:58,2015-10-17,18:19:58,3527950798.992000,3527950798.993000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,29.032,101.49,27,1,,0,249,34.76,-39.45,,,center,0,29.04,101.52,27,2015-10-17,18:20:00,2015-10-17,18:20:00,3527950800.740000,3527950800.740000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,35.366,98.825,27,1,,0,306,42.453,-31.756,,,center,0,35.4,98.88,27,2015-10-17,18:20:01,2015-10-17,18:20:01,3527950801.935000,3527950801.935000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,39.313,96.898,29,1,,0,341,47.258,-26.951,,,center,0,39.36,96.84,29,2015-10-17,18:20:04,2015-10-17,18:20:04,3527950804.963000,3527950804.963000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
10,controlPnt,2,42.893,94.786,29,1,,0,375,52.163,-22.047,,,center,0,42.84,94.8,29,2015-10-17,18:20:17,2015-10-17,18:20:17,3527950817.726000,3527950817.727000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
11,controlPnt,2,46.197,93.042,29,1,,0,406,56.409,-17.801,,,center,0,46.2,93,29,2015-10-17,18:20:21,2015-10-17,18:20:21,3527950821.411000,3527950821.411000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
12,controlPnt,2,50.145,89.83,29,1,,0,447,62.253,-11.957,,,center,0,50.16,89.88,29,2015-10-17,18:20:22,2015-10-17,18:20:22,3527950822.371000,3527950822.371000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
13,controlPnt,2,54.092,86.433,29,1,,0,492,68.626,-5.5832,,,center,0,54.12,86.4,29,2015-10-17,18:20:23,2015-10-17,18:20:23,3527950823.422000,3527950823.422000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
14,controlPnt,2,57.396,82.394,28,1,,0,530,74.209,0,,,center,0,57.36,82.44,28,2015-10-17,18:20:25,2015-10-17,18:20:25,3527950825.834000,3527950825.834000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
15,controlPnt,2,59.691,78.998,26,1,,0,566,79.453,5.2438,,,center,0,59.64,78.96,26,2015-10-17,18:20:27,2015-10-17,18:20:27,3527950827.709000,3527950827.709000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
16,controlPnt,2,61.619,74.317,26,1,,0,613,86.017,11.808,,,center,0,61.56,74.28,26,2015-10-17,18:20:28,2015-10-17,18:20:28,3527950828.719000,3527950828.719000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
17,controlPnt,2,65.474,71.985,30,1,,0,652,91.273,17.064,,,center,0,65.52,72,30,2015-10-17,18:20:34,2015-10-17,18:20:34,3527950834.509000,3527950834.509000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
18,controlPnt,2,69.696,69.048,30,1,,0,696,97.477,23.267,,,center,0,69.72,69,30,2015-10-17,18:20:37,2015-10-17,18:20:37,3527950837.081000,3527950837.081000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
19,controlPnt,2,74.745,68.13,32,1,,0,741,103.7,29.492,,,center,0,74.76,68.16,32,2015-10-17,18:20:41,2015-10-17,18:20:41,3527950841.798000,3527950841.798000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
20,controlPnt,2,80.253,68.313,35,1,,0,788,109.67,35.459,,,center,0,80.28,68.28,35,2015-10-17,18:20:43,2015-10-17,18:20:43,3527950843.479000,3527950843.479000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
21,controlPnt,2,85.485,68.497,35,1,,0,832,115.42,41.216,,,center,0,85.44,68.52,35,2015-10-17,18:20:44,2015-10-17,18:20:44,3527950844.399000,3527950844.399000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
22,controlPnt,2,92.002,68.313,38,1,,0,888,122.82,48.611,,,center,0,92.04,68.28,38,2015-10-17,18:20:45,2015-10-17,18:20:45,3527950845.919000,3527950845.919000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
23,controlPnt,2,97.693,69.323,40,1,,0,937,129.57,55.365,,,center,0,97.68,69.36,40,2015-10-17,18:20:47,2015-10-17,18:20:47,3527950847.709000,3527950847.709000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
24,controlPnt,2,101.92,69.69,40,1,,0,973,134.22,60.012,,,center,0,101.88,69.72,40,2015-10-17,18:20:49,2015-10-17,18:20:49,3527950849.882000,3527950849.882000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
25,controlPnt,2,106.14,70.333,43,1,,0,1011,139.36,65.148,,,center,0,106.2,70.32,43,2015-10-17,18:20:51,2015-10-17,18:20:51,3527950851.185000,3527950851.185000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
26,controlPnt,2,110.36,71.343,46,1,,0,1048,144.47,70.264,,,center,0,110.4,71.4,46,2015-10-17,18:20:53,2015-10-17,18:20:53,3527950853.547000,3527950853.547000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
27,controlPnt,2,115.78,71.893,51,1,,0,1095,150.74,76.529,,,center,0,115.8,71.88,51,2015-10-17,18:20:57,2015-10-17,18:20:57,3527950857.243000,3527950857.243000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
28,pivotPnt,3,53.64,51.6,35,1,,1,1551,,0,,,,,,,,2015-10-17,18:32:04,2015-10-21,12:04:29,3527951524.511000,3528273869.034000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
29,controlPnt,2,1.1394,40.72,9,1,,1,1096,0,-62.177,,,center,0,1.08,40.68,9,2015-10-17,18:32:20,2015-10-17,18:32:20,3527951540.775000,3527951540.776000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
30,controlPnt,2,5.1783,41.088,12,1,,1,1130,4.6268,-57.551,,,center,0,5.16,41.04,12,2015-10-17,18:32:22,2015-10-17,18:32:22,3527951542.582000,3527951542.583000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
31,controlPnt,2,10.196,42.556,14,1,,1,1173,10.512,-51.666,,,center,0,10.2,42.6,14,2015-10-17,18:32:24,2015-10-17,18:32:24,3527951544.255000,3527951544.256000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
32,controlPnt,2,16.805,43.291,16,1,,1,1229,18.205,-43.972,,,center,0,16.8,43.32,16,2015-10-17,18:32:25,2015-10-17,18:32:25,3527951545.809000,3527951545.809000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
33,controlPnt,2,22.435,43.168,19,1,,1,1277,24.69,-37.487,,,center,0,22.44,43.2,19,2015-10-17,18:32:27,2015-10-17,18:32:27,3527951547.307000,3527951547.309000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
34,controlPnt,2,27.086,45.004,24,1,,1,1318,30.584,-31.594,,,center,0,27.12,45,24,2015-10-17,18:32:30,2015-10-17,18:32:30,3527951550.740000,3527951550.740000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
35,controlPnt,2,32.227,46.718,24,1,,1,1363,36.808,-25.369,,,center,0,32.28,46.68,24,2015-10-17,18:32:31,2015-10-17,18:32:31,3527951551.959000,3527951551.959000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
36,controlPnt,2,37,46.473,27,1,,1,1404,42.283,-19.894,,,center,0,36.96,46.44,27,2015-10-17,18:32:33,2015-10-17,18:32:33,3527951553.757000,3527951553.757000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
37,controlPnt,2,41.651,48.064,30,1,,1,1445,47.73,-14.448,,,center,0,41.64,48.12,30,2015-10-17,18:32:35,2015-10-17,18:32:35,3527951555.877000,3527951555.877000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
38,controlPnt,2,46.424,50.389,32,1,,1,1488,53.813,-8.3638,,,center,0,46.44,50.4,32,2015-10-17,18:32:38,2015-10-17,18:32:38,3527951558.312000,3527951558.312000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
39,controlPnt,2,51.564,51.246,32,1,,1,1533,59.789,-2.3879,,,center,0,51.6,51.24,32,2015-10-17,18:32:39,2015-10-17,18:32:39,3527951559.030000,3527951559.030000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
40,controlPnt,2,57.194,52.348,35,1,,1,1581,66.473,4.2959,,,center,0,57.24,52.32,35,2015-10-17,18:32:43,2015-10-17,18:32:43,3527951563.003000,3527951563.003000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
41,controlPnt,2,62.457,53.204,38,1,,1,1626,72.578,10.4,,,center,0,62.4,53.16,38,2015-10-17,18:32:46,2015-10-17,18:32:46,3527951566.560000,3527951566.560000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
42,controlPnt,2,68.454,55.04,38,1,,1,1680,79.882,17.705,,,center,0,68.4,55.08,38,2015-10-17,18:32:47,2015-10-17,18:32:47,3527951567.666000,3527951567.666000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
