originalFile=C:MapManager:MapManagerMaps:Nancy:rr58c:raw:rr58c_s8_ch1.tif;stack=rr58c_s8;stackdb=rr58c_s8_db2;saveTime=3583986389.682000;version=20151224;numObjects=141;numSpines=99;condStr=None;pixelx=1024;pixely=1024;pixelz=110;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-11-06,08:54:09,2015-11-06,08:54:09,3529644849.383000,3529644849.383000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,53.4,75.12,94,1,,0,420,,0,,,,,,,,2015-11-18,15:31:50,2015-11-18,15:33:59,3530705510.088000,3530705639.502000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,5.3303,76.303,97,1,,0,0,0,-56.854,,,center,0,5.28,76.32,97,2015-11-18,15:31:52,2015-11-18,15:31:52,3530705512.326000,3530705512.327000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,9.2234,76.902,97,1,,0,33,4.8753,-52,,,center,0,9.24,76.92,97,2015-11-18,15:31:53,2015-11-18,15:31:53,3530705513.250000,3530705513.251000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,16.81,77.401,97,1,,0,102,14.208,-42.668,,,center,0,16.8,77.4,97,2015-11-18,15:31:54,2015-11-18,15:31:54,3530705514.184000,3530705514.185000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,25.195,76.902,97,1,,0,176,23.842,-33.033,,,center,0,25.2,76.92,97,2015-11-18,15:31:55,2015-11-18,15:31:55,3530705515.153000,3530705515.154000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,33.779,75.804,97,1,,0,249,34.172,-22.704,,,center,0,33.72,75.84,97,2015-11-18,15:31:56,2015-11-18,15:31:56,3530705516.500000,3530705516.500000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,40.467,74.806,97,1,,0,306,42.134,-14.741,,,center,0,40.44,74.76,97,2015-11-18,15:31:57,2015-11-18,15:31:57,3530705517.453000,3530705517.454000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,46.257,74.307,97,1,,0,355,48.59,-8.285,,,center,0,46.2,74.28,97,2015-11-18,15:31:58,2015-11-18,15:31:58,3530705518.425000,3530705518.426000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,52.546,75.006,97,1,,0,412,55.986,-0.88971,,,center,0,52.56,75,97,2015-11-18,15:31:59,2015-11-18,15:31:59,3530705519.789000,3530705519.790000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
