originalFile=C:Users:Richard:Desktop:MapManagerMapsNancy:rr30a:raw:rr30a_s4_ch1.tif;stack=rr30a_s4;stackdb=rr30a_s4_db2;saveTime=3590469146.996000;version=20151224;numObjects=277;numSpines=142;condStr=None;pixelx=1024;pixely=1024;pixelz=70;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-02,14:30:09,2015-10-02,14:30:09,3526641009.119000,3526641009.119000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,42.24,29.4,31,1,,0,0,,,,,,,,,,2015-10-02,14:56:41,2015-10-02,14:58:12,3526642601.402000,3526642692.857000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,42.208,29.44,31,1,,0,0,0,0,,,center,0,42.24,29.4,31,2015-10-02,14:57:07,2015-10-02,14:57:07,3526642627.606000,3526642627.607000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,44.568,29.167,31,1,,0,19,2.3794,2.3794,,,center,0,44.52,29.16,31,2015-10-02,14:57:09,2015-10-02,14:57:09,3526642629.502000,3526642629.502000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,47.577,28.483,30,1,,0,45,5.6776,5.6776,,,center,0,47.52,28.44,30,2015-10-02,14:57:11,2015-10-02,14:57:11,3526642631.029000,3526642631.030000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,50.689,27.628,30,1,,0,72,9.1456,9.1456,,,center,0,50.64,27.6,30,2015-10-02,14:57:11,2015-10-02,14:57:11,3526642631.959000,3526642631.960000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,53.493,26.91,30,1,,0,97,12.324,12.324,,,center,0,53.52,26.88,30,2015-10-02,14:57:12,2015-10-02,14:57:12,3526642632.650000,3526642632.650000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,55.408,26.158,30,1,,0,114,14.542,14.542,,,center,0,55.44,26.16,30,2015-10-02,14:57:13,2015-10-02,14:57:13,3526642633.398000,3526642633.399000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,57.46,25.713,30,1,,0,132,16.781,16.781,,,center,0,57.48,25.68,30,2015-10-02,14:57:14,2015-10-02,14:57:14,3526642634.563000,3526642634.564000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,60.161,25.542,31,1,,0,155,19.471,19.471,,,center,0,60.12,25.56,31,2015-10-02,14:57:16,2015-10-02,14:57:16,3526642636.361000,3526642636.361000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
10,controlPnt,2,62.657,25.303,31,1,,0,177,22.09,22.09,,,center,0,62.64,25.32,31,2015-10-02,14:57:17,2015-10-02,14:57:17,3526642637.486000,3526642637.488000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
11,controlPnt,2,64.675,25.132,31,1,,0,195,24.229,24.229,,,center,0,64.68,25.08,31,2015-10-02,14:57:20,2015-10-02,14:57:20,3526642640.108000,3526642640.109000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
12,controlPnt,2,67.616,24.824,31,1,,0,220,27.209,27.209,,,center,0,67.56,24.84,31,2015-10-02,14:57:21,2015-10-02,14:57:21,3526642641.266000,3526642641.266000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
13,controlPnt,2,69.633,24.516,31,1,,0,238,29.398,29.398,,,center,0,69.6,24.48,31,2015-10-02,14:57:22,2015-10-02,14:57:22,3526642642.400000,3526642642.400000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
14,controlPnt,2,72.131,24.39,31,1,,0,260,31.968,31.968,,,center,0,72.12,24.36,31,2015-10-02,14:57:26,2015-10-02,14:57:26,3526642646.062000,3526642646.064000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
15,controlPnt,2,75.995,24.219,31,1,,0,293,35.857,35.857,,,center,0,75.96,24.24,31,2015-10-02,14:57:26,2015-10-02,14:57:26,3526642646.705000,3526642646.706000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
16,controlPnt,2,78.389,24.561,31,1,,0,314,38.406,38.406,,,center,0,78.36,24.6,31,2015-10-02,14:57:27,2015-10-02,14:57:27,3526642647.966000,3526642647.967000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
17,controlPnt,2,79.893,24.492,30,1,,0,328,40.016,40.016,,,center,0,79.92,24.48,30,2015-10-02,14:57:30,2015-10-02,14:57:30,3526642650.007000,3526642650.008000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
18,controlPnt,2,82.082,24.663,30,1,,0,347,42.276,42.276,,,center,0,82.08,24.72,30,2015-10-02,14:57:31,2015-10-02,14:57:31,3526642651.037000,3526642651.038000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
19,controlPnt,2,83.826,25.005,31,1,,0,363,44.175,44.175,,,center,0,83.88,24.96,31,2015-10-02,14:57:36,2015-10-02,14:57:36,3526642656.349000,3526642656.350000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
20,controlPnt,2,85.912,25.381,31,1,,0,381,46.414,46.414,,,center,0,85.92,25.44,31,2015-10-02,14:57:37,2015-10-02,14:57:37,3526642657.590000,3526642657.591000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
21,controlPnt,2,88.1,25.587,31,1,,0,400,48.624,48.624,,,center,0,88.08,25.56,31,2015-10-02,14:57:38,2015-10-02,14:57:38,3526642658.596000,3526642658.598000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
22,controlPnt,2,90.186,25.689,31,1,,0,419,50.833,50.833,,,center,0,90.24,25.68,31,2015-10-02,14:57:41,2015-10-02,14:57:41,3526642661.825000,3526642661.825000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
23,controlPnt,2,92.751,25.723,31,1,,0,441,53.453,53.453,,,center,0,92.76,25.68,31,2015-10-02,14:57:42,2015-10-02,14:57:42,3526642662.582000,3526642662.582000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
24,controlPnt,2,95.247,25.792,31,1,,0,463,56.022,56.022,,,center,0,95.28,25.8,31,2015-10-02,14:57:43,2015-10-02,14:57:43,3526642663.292000,3526642663.292000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
25,controlPnt,2,97.706,25.929,31,1,,0,484,58.472,58.472,,,center,0,97.68,25.92,31,2015-10-02,14:57:49,2015-10-02,14:57:49,3526642669.694000,3526642669.696000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
26,controlPnt,2,99.963,26.476,31,1,,0,504,61.001,61.001,,,center,0,99.96,26.52,31,2015-10-02,14:57:50,2015-10-02,14:57:50,3526642670.431000,3526642670.432000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
27,controlPnt,2,102.42,27.091,31,1,,0,525,63.649,63.649,,,center,0,102.36,27.12,31,2015-10-02,14:57:51,2015-10-02,14:57:51,3526642671.131000,3526642671.133000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
28,controlPnt,2,104.48,28.014,31,1,,0,544,66.157,66.157,,,center,0,104.52,27.96,31,2015-10-02,14:57:52,2015-10-02,14:57:52,3526642672.133000,3526642672.134000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
29,controlPnt,2,106.46,28.733,30,1,,0,561,68.375,68.375,,,center,0,106.44,28.68,30,2015-10-02,14:57:54,2015-10-02,14:57:54,3526642674.330000,3526642674.331000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
30,controlPnt,2,108.14,29.451,30,1,,0,576,70.354,70.354,,,center,0,108.12,29.4,30,2015-10-02,14:57:55,2015-10-02,14:57:55,3526642675.174000,3526642675.174000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
31,controlPnt,2,110.77,29.793,31,1,,0,599,73.143,73.143,,,center,0,110.76,29.76,31,2015-10-02,14:58:00,2015-10-02,14:58:00,3526642680.277000,3526642680.278000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
32,controlPnt,2,112.99,29.998,31,1,,0,619,75.522,75.522,,,center,0,113.04,30,31,2015-10-02,14:58:00,2015-10-02,14:58:00,3526642680.850000,3526642680.852000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
33,controlPnt,2,115.49,29.758,31,1,,0,640,78.021,78.021,,,center,0,115.44,29.76,31,2015-10-02,14:58:01,2015-10-02,14:58:01,3526642681.747000,3526642681.748000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
34,controlPnt,2,118.19,29.519,31,1,,0,664,80.881,80.881,,,center,0,118.2,29.52,31,2015-10-02,14:58:02,2015-10-02,14:58:02,3526642682.564000,3526642682.565000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
35,controlPnt,2,120.38,29.143,31,1,,0,683,83.19,83.19,,,center,0,120.36,29.16,31,2015-10-02,14:58:03,2015-10-02,14:58:03,3526642683.382000,3526642683.384000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
36,controlPnt,2,122.2,28.904,31,1,,0,699,85.089,85.089,,,center,0,122.16,28.92,31,2015-10-02,14:58:06,2015-10-02,14:58:06,3526642686.733000,3526642686.734000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
37,spineROI,0,43.801,30.97,31,1,,0,16,1.9697,1.9697,0,241.68,radius1,1,44.229,29.599,31,2015-10-02,16:17:25,2015-12-14,09:29:37,3526647445.867000,3532930177.531000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
38,spineROI,0,45.408,30.457,31,1,,0,23,2.7394,2.7394,0,283.34,radius1,1,44.949,29.455,30.6,2015-10-02,16:17:28,2015-12-14,09:29:37,3526647448.126000,3532930177.537000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
39,spineROI,0,49.99,30.423,30,1,,0,53,6.5176,6.5176,0,301.46,radius1,1,48.429,28.735,30,2015-10-02,16:17:32,2015-12-14,09:29:37,3526647452.061000,3532930177.542000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
40,spineROI,0,50.913,29.295,30,1,,0,65,8.3056,8.3056,0,304.89,radius1,1,49.835,27.948,30,2015-10-02,16:17:41,2015-12-14,09:29:37,3526647461.557000,3532930177.548000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
41,spineROI,0,53.17,27.893,30,1,,0,93,11.794,11.794,0,248.2,radius1,1,53.17,27.325,30,2015-10-02,16:17:43,2015-12-14,09:29:37,3526647463.291000,3532930177.554000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
42,spineROI,0,54.436,27.756,30,1,,0,102,12.903,12.903,0,264.59,radius1,1,54.157,27.025,30,2015-10-02,16:17:43,2015-12-14,09:29:37,3526647463.967000,3532930177.560000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
