originalFile=C:Users:Richard:Desktop:MapManagerMapsNancy:rr30a:raw:rr30a_s7_ch1.tif;stack=rr30a_s7;stackdb=rr30a_s7_db2;saveTime=3590469148.298000;version=20151224;numObjects=270;numSpines=135;condStr=None;pixelx=1024;pixely=1024;pixelz=80;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-02,14:30:14,2015-10-02,14:30:14,3526641014.964000,3526641014.964000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,42.72,28.44,30,1,,0,0,,,,,,,,,,2015-10-02,15:01:38,2015-10-02,15:02:40,3526642898.243000,3526642960.029000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,42.741,28.395,30,1,,0,0,0,0,,,center,0,42.72,28.44,30,2015-10-02,15:01:51,2015-10-02,15:01:51,3526642911.455000,3526642911.455000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,46.48,27.711,30,1,,0,31,4.0182,4.0182,,,center,0,46.44,27.72,30,2015-10-02,15:01:52,2015-10-02,15:01:52,3526642912.387000,3526642912.388000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,50.857,26.708,30,1,,0,69,8.9553,8.9553,,,center,0,50.88,26.76,30,2015-10-02,15:01:53,2015-10-02,15:01:53,3526642913.573000,3526642913.574000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,53.684,25.75,30,1,,0,93,12.113,12.113,,,center,0,53.64,25.8,30,2015-10-02,15:01:54,2015-10-02,15:01:54,3526642914.523000,3526642914.524000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,57.742,24.975,30,1,,0,128,16.541,16.541,,,center,0,57.72,24.96,30,2015-10-02,15:01:55,2015-10-02,15:01:55,3526642915.570000,3526642915.571000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,61.572,24.474,30,1,,0,161,20.58,20.58,,,center,0,61.56,24.48,30,2015-10-02,15:01:56,2015-10-02,15:01:56,3526642916.840000,3526642916.842000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,65.174,24.291,30,1,,0,192,24.279,24.279,,,center,0,65.16,24.24,30,2015-10-02,15:01:57,2015-10-02,15:01:57,3526642917.661000,3526642917.663000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,68.411,23.79,30,1,,0,220,27.718,27.718,,,center,0,68.4,23.76,30,2015-10-02,15:01:58,2015-10-02,15:01:58,3526642918.631000,3526642918.633000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
