stack=F27A_1_s5;stackdb=F27A_1_s5_db2;saveTime=3544528989.732000;version=20151224;numHeaderRow=5;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,274,275,32.8,9,0.3,62,0,0,,,,
,1,1,NaN,275,575,301,34.6,15,0.3,62,0,0,,,,
,2,2,NaN,576,828,253,35.2,7,0.3,62,0,0,,,,
,3,3,NaN,829,1398,570,75.7,23,0.3,62,0,0,,,,
,4,4,NaN,1399,1828,430,50.3,14,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,88.236000,37.043999,28.000000,28.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,88.127998,36.936001,28.000000,28.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.152735,0.152735,0.152735,0.152735,NaN,NaN,NaN,
NaN,NaN,88.019997,36.936001,28.000000,28.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.260736,0.260736,0.260736,0.260736,NaN,NaN,NaN,
NaN,NaN,87.912003,36.936001,28.000000,28.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.368731,0.368731,0.368731,0.368731,NaN,NaN,NaN,
NaN,NaN,87.804001,36.936001,28.000000,28.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.476732,0.476732,0.476732,0.476732,NaN,NaN,NaN,
NaN,NaN,87.695999,36.936001,28.000000,28.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.584734,0.584734,0.584734,0.584734,NaN,NaN,NaN,
NaN,NaN,87.587997,36.936001,28.000000,28.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.692736,0.692736,0.692736,0.692736,NaN,NaN,NaN,
NaN,NaN,87.480003,36.936001,28.000000,28.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.800730,0.800730,0.800730,0.800730,NaN,NaN,NaN,
NaN,NaN,87.372002,36.936001,28.000000,28.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.908731,0.908731,0.908731,0.908731,NaN,NaN,NaN,
NaN,NaN,87.264000,36.827999,28.000000,28.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,1.061469,1.061469,1.061469,1.061469,NaN,NaN,NaN,
NaN,NaN,87.155998,36.720001,28.000000,28.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,1.214204,1.214204,1.214204,1.214204,NaN,NaN,NaN,
NaN,NaN,87.047997,36.720001,28.000000,28.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,1.322205,1.322205,1.322205,1.322205,NaN,NaN,NaN,
NaN,NaN,86.940002,36.720001,28.000000,28.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,1.430200,1.430200,1.430200,1.430200,NaN,NaN,NaN,
NaN,NaN,86.832001,36.720001,28.000000,28.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.538201,1.538201,1.538201,1.538201,NaN,NaN,NaN,
