stack=F27A_1_s4;stackdb=F27A_1_s4_db2;saveTime=3544528989.170000;version=20151224;numHeaderRow=5;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,574,575,76.4,19,0.3,62,0,0,,,,
,1,1,NaN,575,857,283,32.7,11,0.3,62,0,0,,,,
,2,2,NaN,858,1109,252,35.5,6,0.3,62,0,0,,,,
,3,3,NaN,1110,1383,274,32.5,11,0.3,62,0,0,,,,
,4,4,NaN,1384,1806,423,49.7,13,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,32.507999,45.360001,34.000000,34.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,-37.844963,-55.919998,NaN,NaN,NaN,
NaN,NaN,32.616001,45.360001,35.000000,35.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.108002,1.005815,-37.736961,-54.914185,NaN,NaN,NaN,
NaN,NaN,32.723999,45.251999,35.000000,35.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.260736,1.158550,-37.584225,-54.761448,NaN,NaN,NaN,
NaN,NaN,32.832001,45.251999,35.000000,35.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.368738,1.266552,-37.476223,-54.653446,NaN,NaN,NaN,
NaN,NaN,32.939999,45.251999,35.000000,35.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.476736,1.374550,-37.368225,-54.545448,NaN,NaN,NaN,
NaN,NaN,33.048000,45.251999,35.000000,35.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.584738,1.482551,-37.260223,-54.437447,NaN,NaN,NaN,
NaN,NaN,33.155998,45.144001,35.000000,35.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.737470,1.635283,-37.107494,-54.284714,NaN,NaN,NaN,
NaN,NaN,33.264000,45.144001,35.000000,35.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.845472,1.743285,-36.999493,-54.176712,NaN,NaN,NaN,
NaN,NaN,33.372002,45.144001,35.000000,35.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,0.953473,1.851287,-36.891491,-54.068710,NaN,NaN,NaN,
NaN,NaN,33.480000,45.144001,35.000000,35.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,1.061471,1.959285,-36.783493,-53.960712,NaN,NaN,NaN,
NaN,NaN,33.588001,45.035999,35.000000,35.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,1.214209,2.112022,-36.630753,-53.807976,NaN,NaN,NaN,
NaN,NaN,33.695999,44.928001,35.000000,35.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,1.366941,2.264754,-36.478024,-53.655243,NaN,NaN,NaN,
NaN,NaN,33.804001,44.928001,35.000000,35.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,1.474942,2.372756,-36.370022,-53.547241,NaN,NaN,NaN,
NaN,NaN,33.911999,44.928001,35.000000,35.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.582940,2.480754,-36.262024,-53.439243,NaN,NaN,NaN,
NaN,NaN,34.020000,44.928001,35.000000,35.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.690942,2.588756,-36.154022,-53.331242,NaN,NaN,NaN,
NaN,NaN,34.127998,44.820000,35.000000,35.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,1.843677,2.741490,-36.001286,-53.178509,NaN,NaN,NaN,
NaN,NaN,34.236000,44.712002,35.000000,35.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,1.996412,2.894225,-35.848553,-53.025772,NaN,NaN,NaN,
NaN,NaN,34.344002,44.604000,35.000000,35.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,2.149149,3.046963,-35.695812,-52.873035,NaN,NaN,NaN,
NaN,NaN,34.452000,44.604000,35.000000,35.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,2.257147,3.154961,-35.587814,-52.765038,NaN,NaN,NaN,
NaN,NaN,34.560001,44.495998,35.000000,35.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,2.409884,3.307698,-35.435078,-52.612301,NaN,NaN,NaN,
NaN,NaN,34.667999,44.495998,35.000000,35.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,2.517882,3.415696,-35.327080,-52.504303,NaN,NaN,NaN,
NaN,NaN,34.776001,44.495998,35.000000,35.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,2.625884,3.523698,-35.219078,-52.396301,NaN,NaN,NaN,
NaN,NaN,34.883999,44.388000,35.000000,35.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,2.778616,3.676430,-35.066345,-52.243568,NaN,NaN,NaN,
NaN,NaN,34.992001,44.279999,35.000000,35.000000,NaN,NaN,22.000000,0.000000,NaN,NaN,NaN,NaN,2.931354,3.829167,-34.913609,-52.090832,NaN,NaN,NaN,
NaN,NaN,35.099998,44.279999,35.000000,35.000000,NaN,NaN,23.000000,0.000000,NaN,NaN,NaN,NaN,3.039351,3.937165,-34.805611,-51.982834,NaN,NaN,NaN,
NaN,NaN,35.208000,44.279999,35.000000,35.000000,NaN,NaN,24.000000,0.000000,NaN,NaN,NaN,NaN,3.147353,4.045167,-34.697609,-51.874832,NaN,NaN,NaN,
NaN,NaN,35.316002,44.172001,35.000000,35.000000,NaN,NaN,25.000000,0.000000,NaN,NaN,NaN,NaN,3.300088,4.197902,-34.544876,-51.722095,NaN,NaN,NaN,
