stack=F27A_1_s8;stackdb=F27A_1_s8_db2;saveTime=3544528991.367000;version=20151224;numHeaderRow=5;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,520,521,68.8,15,0.3,62,0,0,,,,
,1,1,NaN,521,873,353,40.7,8,0.3,62,0,0,,,,
,2,2,NaN,874,1132,259,36.7,5,0.3,62,0,0,,,,
,3,3,NaN,1133,1405,273,32.2,14,0.3,62,0,0,,,,
,4,4,NaN,1406,1829,424,49.2,14,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,37.692001,45.251999,31.000000,31.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,
NaN,NaN,37.799999,45.144001,31.000000,31.000000,NaN,NaN,0.000000,0.000000,NaN,NaN,NaN,NaN,0.152732,0.152732,0.152732,0.152732,NaN,NaN,NaN,
NaN,NaN,37.908001,45.144001,31.000000,31.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.260734,0.260734,0.260734,0.260734,NaN,NaN,NaN,
NaN,NaN,38.015999,45.144001,31.000000,31.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.368732,0.368732,0.368732,0.368732,NaN,NaN,NaN,
NaN,NaN,38.124001,45.144001,31.000000,31.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.476733,0.476733,0.476733,0.476733,NaN,NaN,NaN,
NaN,NaN,38.231998,45.035999,31.000000,31.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.629468,0.629468,0.629468,0.629468,NaN,NaN,NaN,
NaN,NaN,38.340000,44.928001,31.000000,31.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.782203,0.782203,0.782203,0.782203,NaN,NaN,NaN,
NaN,NaN,38.448002,44.820000,31.000000,31.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,0.934940,0.934940,0.934940,0.934940,NaN,NaN,NaN,
NaN,NaN,38.556000,44.712002,31.000000,31.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,1.087673,1.087673,1.087673,1.087673,NaN,NaN,NaN,
NaN,NaN,38.664001,44.604000,31.000000,31.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,1.240410,1.240410,1.240410,1.240410,NaN,NaN,NaN,
NaN,NaN,38.771999,44.495998,31.000000,31.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,1.393145,1.393145,1.393145,1.393145,NaN,NaN,NaN,
