stack=F27A_1_s6;stackdb=F27A_1_s6_db2;saveTime=3544528990.246000;version=20151224;numHeaderRow=6;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs
,0,0,NaN,0,576,577,75.5,0,0.3,62,0,0,,,,
,1,1,NaN,577,950,374,43.1,0,0.3,62,0,0,,,,
,2,2,NaN,951,1208,258,36.4,0,0.3,62,0,0,,,,
,3,3,NaN,1209,1467,259,30.1,0,0.3,62,0,0,,,,
,4,4,NaN,1468,1904,437,51,0,0.3,62,0,0,,,,
,5,5,NaN,1905,2045,141,19.5,0,0.3,62,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,sDist3d,pDist,pDist3d,Filament,SetID,GroupID,
NaN,NaN,37.476002,41.256001,35.000000,35.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,5.296496,7.014220,5.296496,7.014220,NaN,NaN,NaN,
NaN,NaN,37.584000,41.256001,35.000000,35.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,5.404494,7.122218,5.404494,7.122218,NaN,NaN,NaN,
NaN,NaN,37.584000,41.256001,35.000000,35.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,5.404494,7.122218,5.404494,7.122218,NaN,NaN,NaN,
NaN,NaN,37.692001,41.147999,35.000000,35.000000,NaN,NaN,44.000000,0.000000,NaN,NaN,NaN,NaN,5.557232,7.274956,5.557232,7.274956,NaN,NaN,NaN,
NaN,NaN,37.799999,41.040001,35.000000,35.000000,NaN,NaN,45.000000,0.000000,NaN,NaN,NaN,NaN,5.709964,7.427688,5.709964,7.427688,NaN,NaN,NaN,
NaN,NaN,37.908001,41.040001,35.000000,35.000000,NaN,NaN,46.000000,0.000000,NaN,NaN,NaN,NaN,5.817966,7.535689,5.817966,7.535689,NaN,NaN,NaN,
NaN,NaN,38.015999,41.040001,35.000000,35.000000,NaN,NaN,47.000000,0.000000,NaN,NaN,NaN,NaN,5.925963,7.643687,5.925963,7.643687,NaN,NaN,NaN,
NaN,NaN,38.124001,40.931999,34.000000,34.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,6.078701,8.655285,6.078701,8.655285,NaN,NaN,NaN,
NaN,NaN,38.231998,40.824001,33.000000,33.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,6.231433,9.666881,6.231433,9.666881,NaN,NaN,NaN,
NaN,NaN,38.340000,40.716000,33.000000,33.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,6.384171,9.819618,6.384171,9.819618,NaN,NaN,NaN,
NaN,NaN,38.448002,40.608002,33.000000,33.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,6.536905,9.972353,6.536905,9.972353,NaN,NaN,NaN,
NaN,NaN,38.556000,40.500000,33.000000,33.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,6.689640,10.125088,6.689640,10.125088,NaN,NaN,NaN,
NaN,NaN,38.664001,40.500000,33.000000,33.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,6.797642,10.233089,6.797642,10.233089,NaN,NaN,NaN,
NaN,NaN,38.771999,40.500000,33.000000,33.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,6.905640,10.341087,6.905640,10.341087,NaN,NaN,NaN,
NaN,NaN,38.880001,40.500000,33.000000,33.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,7.013641,10.449089,7.013641,10.449089,NaN,NaN,NaN,
NaN,NaN,38.987999,40.391998,33.000000,33.000000,NaN,NaN,56.000000,0.000000,NaN,NaN,NaN,NaN,7.166376,10.601824,7.166376,10.601824,NaN,NaN,NaN,
NaN,NaN,39.096001,40.391998,33.000000,33.000000,NaN,NaN,57.000000,0.000000,NaN,NaN,NaN,NaN,7.274378,10.709826,7.274378,10.709826,NaN,NaN,NaN,
NaN,NaN,39.203999,40.284000,33.000000,33.000000,NaN,NaN,58.000000,0.000000,NaN,NaN,NaN,NaN,7.427110,10.862557,7.427110,10.862557,NaN,NaN,NaN,
NaN,NaN,39.312000,40.175999,33.000000,33.000000,NaN,NaN,59.000000,0.000000,NaN,NaN,NaN,NaN,7.579847,11.015295,7.579847,11.015295,NaN,NaN,NaN,
NaN,NaN,39.419998,40.068001,33.000000,33.000000,NaN,NaN,60.000000,0.000000,NaN,NaN,NaN,NaN,7.732580,11.168027,7.732580,11.168027,NaN,NaN,NaN,
NaN,NaN,39.528000,39.959999,33.000000,33.000000,NaN,NaN,61.000000,0.000000,NaN,NaN,NaN,NaN,7.885317,11.320765,7.885317,11.320765,NaN,NaN,NaN,
