originalFile=NGDG450-SCx-NG2-dnGluA2-roi1-zs-dps34-zm-2_ch1;stack=BD_NGDG450_s3;stackdb=BD_NGDG450_s3_db2;saveTime=3585745925.151000;version=20151224;numObjects=128;numSpines=0;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.25946;voxely=0.25946;voxelz=3;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,79.413,156.35,30,1,,NaN,,,,,,,,,,,2017-06-22,11:04:07,2017-06-22,11:04:07,3580974247.346000,3580974247.346000,Default User,,,,,,,,,,,,,,,,,,,,,,,,,
1,otherROI,4,134.18,39.968,11,1,,NaN,,,,,,,,,,,2017-06-23,13:29:08,2017-08-16,15:29:03,3581069348.491000,3585742143.412000,Default User,cell does not appear in next timepoint (dies),,,1,,,,0,,,,,,1,,,,,,1,,,,,
2,otherROI,4,181.45,125.05,22,1,,NaN,,,,,,,,,,,2017-06-23,13:29:17,2017-08-16,15:29:03,3581069357.322000,3585742143.412000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
3,otherROI,4,79.413,156.35,30,1,,NaN,,,,,,,,,,,2017-06-23,13:29:23,2017-08-16,15:29:03,3581069363.050000,3585742143.412000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
4,otherROI,4,93.757,87.889,32,1,,NaN,,,,,,,,,,,2017-06-23,13:29:28,2017-08-16,15:29:03,3581069368.579000,3585742143.412000,Default User,new cell -- divides from cell 130; does not appear in next timepoint (dies),,,,,,,0,,,,,,1,,,,,,1,,,,,
5,otherROI,4,99.299,80.717,35,1,,NaN,,,,,,,,,,,2017-06-23,13:29:32,2017-08-16,15:29:03,3581069372.156000,3585742143.412000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
7,otherROI,4,113.64,25.95,24,1,,NaN,,,,,,,,,,,2017-06-23,13:30:00,2017-08-16,15:29:03,3581069400.961000,3585742143.412000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
8,otherROI,4,163.85,165.48,43,1,,NaN,,,,,,,,,,,2017-06-23,13:30:49,2017-08-16,15:29:03,3581069449.766000,3585742143.413000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
9,otherROI,4,173.95,149.5,40,1,,NaN,,,,,,,,,,,2017-06-23,13:30:55,2017-08-16,15:29:03,3581069455.086000,3585742143.413000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
10,otherROI,4,89.845,129.29,42,1,,NaN,,,,,,,,,,,2017-06-23,13:31:02,2017-08-16,15:29:03,3581069462.526000,3585742143.413000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
11,otherROI,4,88.867,137.44,39,1,,NaN,,,,,,,,,,,2017-06-23,13:31:04,2017-08-16,15:29:03,3581069464.992000,3585742143.413000,Default User,new cell -- divides from cell 131; does not appear in next timepoint (dies),,,,,,,0,,,,,,3,,,,,,3,,,,,
12,otherROI,4,142.66,61.484,51,1,,NaN,,,,,,,,,,,2017-06-23,13:31:14,2017-08-16,15:29:03,3581069474.744000,3585742143.413000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
13,otherROI,4,173.63,79.087,51,1,,NaN,,,,,,,,,,,2017-06-23,13:31:17,2017-08-16,15:29:03,3581069477.745000,3585742143.413000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
14,otherROI,4,86.911,8.6722,40,1,,NaN,,,,,,,,,,,2017-06-23,13:31:30,2017-08-16,15:29:03,3581069490.466000,3585742143.413000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
15,otherROI,4,208.83,153.41,58,1,,NaN,,,,,,,,,,,2017-06-23,13:31:50,2017-08-16,15:29:03,3581069510.303000,3585742143.414000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
16,otherROI,4,239.48,162.54,61,1,,NaN,,,,,,,,,,,2017-06-23,13:31:54,2017-08-16,15:29:03,3581069514.637000,3585742143.414000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
17,otherROI,4,177.86,100.28,75,1,,NaN,,,,,,,,,,,2017-06-23,13:32:03,2017-08-16,15:29:03,3581069523.161000,3585742143.414000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
18,otherROI,4,172.32,151.13,75,1,,NaN,,,,,,,,,,,2017-06-23,13:32:05,2017-08-16,15:29:03,3581069525.559000,3585742143.414000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
19,otherROI,4,113.97,87.889,79,1,,NaN,,,,,,,,,,,2017-06-23,13:32:08,2017-08-16,15:29:03,3581069528.407000,3585742143.414000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
20,otherROI,4,95.061,17.8,79,1,,NaN,,,,,,,,,,,2017-06-23,13:32:11,2017-08-16,15:29:03,3581069531.207000,3585742143.414000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
21,otherROI,4,188.62,111.69,91,1,,NaN,,,,,,,,,,,2017-06-23,13:32:21,2017-08-16,15:29:03,3581069541.397000,3585742143.414000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
22,otherROI,4,158.3,54.638,91,1,,NaN,,,,,,,,,,,2017-06-23,13:32:23,2017-08-16,15:29:03,3581069543.281000,3585742143.415000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
23,otherROI,4,127.01,37.034,88,1,,NaN,,,,,,,,,,,2017-06-23,13:32:25,2017-08-16,15:29:03,3581069545.397000,3585742143.415000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
24,otherROI,4,111.69,53.334,86,1,,NaN,,,,,,,,,,,2017-06-23,13:32:27,2017-08-16,15:29:03,3581069547.991000,3585742143.415000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
25,otherROI,4,239.8,12.258,92,1,,NaN,,,,,,,,,,,2017-06-23,13:32:56,2017-08-16,15:29:03,3581069576.247000,3585742143.415000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
26,otherROI,4,166.45,147.87,102,1,,NaN,,,,,,,,,,,2017-06-23,13:33:06,2017-08-16,15:29:03,3581069586.394000,3585742143.415000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
27,otherROI,4,187.32,60.506,103,1,,NaN,,,,,,,,,,,2017-06-23,13:33:09,2017-08-16,15:29:03,3581069589.704000,3585742143.415000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
28,otherROI,4,112.99,104.19,105,1,,NaN,,,,,,,,,,,2017-06-23,13:33:12,2017-08-16,15:29:03,3581069592.054000,3585742143.415000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
29,otherROI,4,209.81,98.321,105,1,,NaN,,,,,,,,,,,2017-06-23,13:33:14,2017-08-16,15:29:03,3581069594.925000,3585742143.416000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,3,,,,,,3,,,,,
30,otherROI,4,241.43,41.924,115,1,,NaN,,,,,,,,,,,2017-06-23,13:33:24,2017-08-16,15:29:03,3581069604.171000,3585742143.416000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
31,otherROI,4,109.41,19.104,116,1,,NaN,,,,,,,,,,,2017-06-23,13:33:27,2017-08-16,15:29:03,3581069607.019000,3585742143.416000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
32,otherROI,4,175.91,106.47,124,1,,NaN,,,,,,,,,,,2017-06-23,13:33:33,2017-08-16,15:29:03,3581069613.170000,3585742143.416000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
33,otherROI,4,231,127.33,121,1,,NaN,,,,,,,,,,,2017-06-23,13:33:39,2017-08-16,15:29:03,3581069619.551000,3585742143.416000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
35,otherROI,4,155.37,169.71,120,1,,NaN,,,,,,,,,,,2017-06-23,13:33:48,2017-08-16,15:29:03,3581069628.580000,3585742143.416000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
36,otherROI,4,112.01,35.078,124,1,,NaN,,,,,,,,,,,2017-06-23,13:33:58,2017-08-16,15:29:03,3581069638.501000,3585742143.416000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
37,otherROI,4,54.312,6.7162,118,1,,NaN,,,,,,,,,,,2017-06-23,13:34:02,2017-08-16,15:29:03,3581069642.422000,3585742143.417000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
38,otherROI,4,32.47,81.369,118,1,,NaN,,,,,,,,,,,2017-06-23,13:34:04,2017-08-16,15:29:03,3581069644.897000,3585742143.417000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
39,otherROI,4,12.91,112.99,109,1,,NaN,,,,,,,,,,,2017-06-23,13:34:10,2017-08-16,15:29:03,3581069650.287000,3585742143.417000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
40,otherROI,4,37.034,113.64,101,1,,NaN,,,,,,,,,,,2017-06-23,13:34:14,2017-08-16,15:29:03,3581069654.999000,3585742143.417000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
41,otherROI,4,51.052,61.158,107,1,,NaN,,,,,,,,,,,2017-06-23,13:34:20,2017-08-16,15:29:03,3581069660.932000,3585742143.417000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
42,otherROI,4,35.404,55.942,104,1,,NaN,,,,,,,,,,,2017-06-23,13:34:23,2017-08-16,15:29:03,3581069663.207000,3585742143.417000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
43,otherROI,4,46.814,138.09,93,1,,NaN,,,,,,,,,,,2017-06-23,13:34:28,2017-08-16,15:29:03,3581069668.313000,3585742143.417000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
44,otherROI,4,55.29,133.53,86,1,,NaN,,,,,,,,,,,2017-06-23,13:34:32,2017-08-16,15:29:03,3581069672.682000,3585742143.418000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
45,otherROI,4,75.501,121.14,87,1,,NaN,,,,,,,,,,,2017-06-23,13:34:40,2017-08-16,15:29:03,3581069680.530000,3585742143.418000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
46,otherROI,4,53.008,35.404,95,1,,NaN,,,,,,,,,,,2017-06-23,13:34:45,2017-08-16,15:29:03,3581069685.722000,3585742143.418000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
47,otherROI,4,10.954,96.365,88,1,,NaN,,,,,,,,,,,2017-06-23,13:34:48,2017-08-16,15:29:03,3581069688.833000,3585742143.418000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
48,otherROI,4,4.4342,147.55,109,1,,NaN,,,,,,,,,,,2017-06-23,13:34:58,2017-08-16,15:29:03,3581069698.175000,3585742143.418000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
