stack=rr58c_s5;stackdb=rr58c_s5_db2;saveTime=3583986389.077000;version=20151224;numHeaderRow=3;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,636,637,85.3,31,0.3,57,0,0,,,,
,1,1,NaN,637,1115,479,68.5,58,0.3,57,0,0,,,,
,2,2,NaN,1116,1329,214,29.3,19,0.3,57,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,pDist,Filament,SetID,GroupID,sDist3d,pDist3d,
NaN,NaN,3.120000,75.959999,100.000000,100.000000,NaN,NaN,-1.000000,0.000000,NaN,NaN,NaN,NaN,0.000000,-58.276806,NaN,NaN,NaN,0.000000,-169.776840,
NaN,NaN,3.360000,76.080002,101.000000,101.000000,NaN,NaN,1.000000,0.000000,NaN,NaN,NaN,NaN,0.268329,-58.008476,NaN,NaN,NaN,1.035375,-168.741470,
NaN,NaN,3.480000,76.080002,102.000000,102.000000,NaN,NaN,2.000000,0.000000,NaN,NaN,NaN,NaN,0.388330,-57.888477,NaN,NaN,NaN,2.042549,-167.734299,
NaN,NaN,3.600000,76.080002,103.000000,103.000000,NaN,NaN,3.000000,0.000000,NaN,NaN,NaN,NaN,0.508329,-57.768478,NaN,NaN,NaN,3.049723,-166.727112,
NaN,NaN,3.720000,76.199997,104.000000,104.000000,NaN,NaN,4.000000,0.000000,NaN,NaN,NaN,NaN,0.678032,-57.598774,NaN,NaN,NaN,4.064021,-165.712814,
NaN,NaN,3.840000,76.320000,105.000000,105.000000,NaN,NaN,5.000000,0.000000,NaN,NaN,NaN,NaN,0.847739,-57.429066,NaN,NaN,NaN,5.078319,-164.698517,
NaN,NaN,3.960000,76.440002,105.000000,105.000000,NaN,NaN,6.000000,0.000000,NaN,NaN,NaN,NaN,1.017447,-57.259357,NaN,NaN,NaN,5.248026,-164.528809,
NaN,NaN,4.080000,76.559998,105.000000,105.000000,NaN,NaN,7.000000,0.000000,NaN,NaN,NaN,NaN,1.187149,-57.089657,NaN,NaN,NaN,5.417728,-164.359116,
NaN,NaN,4.200000,76.559998,104.000000,104.000000,NaN,NaN,8.000000,0.000000,NaN,NaN,NaN,NaN,1.307149,-56.969658,NaN,NaN,NaN,6.424902,-163.351944,
NaN,NaN,4.320000,76.559998,104.000000,104.000000,NaN,NaN,9.000000,0.000000,NaN,NaN,NaN,NaN,1.427149,-56.849655,NaN,NaN,NaN,6.544903,-163.231934,
NaN,NaN,4.440000,76.559998,105.000000,105.000000,NaN,NaN,10.000000,0.000000,NaN,NaN,NaN,NaN,1.547149,-56.729656,NaN,NaN,NaN,7.552077,-162.224762,
NaN,NaN,4.560000,76.559998,105.000000,105.000000,NaN,NaN,11.000000,0.000000,NaN,NaN,NaN,NaN,1.667149,-56.609657,NaN,NaN,NaN,7.672077,-162.104767,
NaN,NaN,4.680000,76.559998,104.000000,104.000000,NaN,NaN,12.000000,0.000000,NaN,NaN,NaN,NaN,1.787149,-56.489658,NaN,NaN,NaN,8.679252,-161.097595,
NaN,NaN,4.800000,76.559998,104.000000,104.000000,NaN,NaN,13.000000,0.000000,NaN,NaN,NaN,NaN,1.907149,-56.369656,NaN,NaN,NaN,8.799252,-160.977585,
NaN,NaN,4.920000,76.559998,104.000000,104.000000,NaN,NaN,14.000000,0.000000,NaN,NaN,NaN,NaN,2.027149,-56.249657,NaN,NaN,NaN,8.919251,-160.857590,
NaN,NaN,5.040000,76.559998,104.000000,104.000000,NaN,NaN,15.000000,0.000000,NaN,NaN,NaN,NaN,2.147149,-56.129658,NaN,NaN,NaN,9.039251,-160.737595,
NaN,NaN,5.160000,76.559998,104.000000,104.000000,NaN,NaN,16.000000,0.000000,NaN,NaN,NaN,NaN,2.267149,-56.009659,NaN,NaN,NaN,9.159251,-160.617584,
NaN,NaN,5.280000,76.559998,104.000000,104.000000,NaN,NaN,17.000000,0.000000,NaN,NaN,NaN,NaN,2.387149,-55.889656,NaN,NaN,NaN,9.279252,-160.497589,
NaN,NaN,5.400000,76.559998,104.000000,104.000000,NaN,NaN,18.000000,0.000000,NaN,NaN,NaN,NaN,2.507149,-55.769657,NaN,NaN,NaN,9.399252,-160.377594,
NaN,NaN,5.520000,76.559998,104.000000,104.000000,NaN,NaN,19.000000,0.000000,NaN,NaN,NaN,NaN,2.627149,-55.649658,NaN,NaN,NaN,9.519252,-160.257584,
NaN,NaN,5.640000,76.440002,104.000000,104.000000,NaN,NaN,20.000000,0.000000,NaN,NaN,NaN,NaN,2.796851,-55.479954,NaN,NaN,NaN,9.688953,-160.087891,
NaN,NaN,5.760000,76.440002,104.000000,104.000000,NaN,NaN,21.000000,0.000000,NaN,NaN,NaN,NaN,2.916852,-55.359955,NaN,NaN,NaN,9.808954,-159.967880,
NaN,NaN,5.880000,76.440002,105.000000,105.000000,NaN,NaN,22.000000,0.000000,NaN,NaN,NaN,NaN,3.036851,-55.239956,NaN,NaN,NaN,10.816128,-158.960709,
NaN,NaN,6.000000,76.440002,105.000000,105.000000,NaN,NaN,23.000000,0.000000,NaN,NaN,NaN,NaN,3.156851,-55.119953,NaN,NaN,NaN,10.936128,-158.840714,
NaN,NaN,6.120000,76.440002,105.000000,105.000000,NaN,NaN,24.000000,0.000000,NaN,NaN,NaN,NaN,3.276851,-54.999954,NaN,NaN,NaN,11.056128,-158.720718,
NaN,NaN,6.240000,76.559998,104.000000,104.000000,NaN,NaN,25.000000,0.000000,NaN,NaN,NaN,NaN,3.446553,-54.830254,NaN,NaN,NaN,12.070425,-157.706421,
NaN,NaN,6.360000,76.559998,104.000000,104.000000,NaN,NaN,26.000000,0.000000,NaN,NaN,NaN,NaN,3.566554,-54.710251,NaN,NaN,NaN,12.190426,-157.586411,
NaN,NaN,6.480000,76.440002,105.000000,105.000000,NaN,NaN,27.000000,0.000000,NaN,NaN,NaN,NaN,3.736256,-54.540550,NaN,NaN,NaN,13.204722,-156.572113,
NaN,NaN,6.600000,76.440002,105.000000,105.000000,NaN,NaN,28.000000,0.000000,NaN,NaN,NaN,NaN,3.856256,-54.420551,NaN,NaN,NaN,13.324722,-156.452118,
NaN,NaN,6.720000,76.320000,105.000000,105.000000,NaN,NaN,29.000000,0.000000,NaN,NaN,NaN,NaN,4.025963,-54.250843,NaN,NaN,NaN,13.494430,-156.282410,
NaN,NaN,6.840000,76.320000,106.000000,106.000000,NaN,NaN,30.000000,0.000000,NaN,NaN,NaN,NaN,4.145963,-54.130844,NaN,NaN,NaN,14.501604,-155.275238,
NaN,NaN,6.960000,76.320000,106.000000,106.000000,NaN,NaN,31.000000,0.000000,NaN,NaN,NaN,NaN,4.265963,-54.010841,NaN,NaN,NaN,14.621604,-155.155243,
NaN,NaN,7.080000,76.199997,105.000000,105.000000,NaN,NaN,32.000000,0.000000,NaN,NaN,NaN,NaN,4.435671,-53.841133,NaN,NaN,NaN,15.635902,-154.140930,
NaN,NaN,7.200000,76.199997,105.000000,105.000000,NaN,NaN,33.000000,0.000000,NaN,NaN,NaN,NaN,4.555671,-53.721134,NaN,NaN,NaN,15.755902,-154.020935,
NaN,NaN,7.320000,76.199997,104.000000,104.000000,NaN,NaN,34.000000,0.000000,NaN,NaN,NaN,NaN,4.675671,-53.601135,NaN,NaN,NaN,16.763077,-153.013763,
NaN,NaN,7.320000,76.080002,103.000000,103.000000,NaN,NaN,35.000000,0.000000,NaN,NaN,NaN,NaN,4.795666,-53.481140,NaN,NaN,NaN,17.770250,-152.006592,
NaN,NaN,7.440000,75.959999,103.000000,103.000000,NaN,NaN,36.000000,0.000000,NaN,NaN,NaN,NaN,4.965374,-53.311432,NaN,NaN,NaN,17.939959,-151.836884,
NaN,NaN,7.560000,75.959999,103.000000,103.000000,NaN,NaN,37.000000,0.000000,NaN,NaN,NaN,NaN,5.085373,-53.191433,NaN,NaN,NaN,18.059958,-151.716888,
NaN,NaN,7.680000,76.080002,102.000000,102.000000,NaN,NaN,38.000000,0.000000,NaN,NaN,NaN,NaN,5.255081,-53.021725,NaN,NaN,NaN,19.074255,-150.702591,
NaN,NaN,7.800000,76.080002,102.000000,102.000000,NaN,NaN,39.000000,0.000000,NaN,NaN,NaN,NaN,5.375082,-52.901726,NaN,NaN,NaN,19.194256,-150.582581,
NaN,NaN,7.920000,76.080002,101.000000,101.000000,NaN,NaN,40.000000,0.000000,NaN,NaN,NaN,NaN,5.495081,-52.781723,NaN,NaN,NaN,20.201429,-149.575409,
NaN,NaN,7.920000,75.959999,100.000000,100.000000,NaN,NaN,41.000000,0.000000,NaN,NaN,NaN,NaN,5.615084,-52.661720,NaN,NaN,NaN,21.208605,-148.568237,
NaN,NaN,7.920000,75.959999,100.000000,100.000000,NaN,NaN,42.000000,0.000000,NaN,NaN,NaN,NaN,5.615084,-52.661720,NaN,NaN,NaN,21.208605,-148.568237,
NaN,NaN,8.040000,75.959999,100.000000,100.000000,NaN,NaN,43.000000,0.000000,NaN,NaN,NaN,NaN,5.735084,-52.541721,NaN,NaN,NaN,21.328606,-148.448242,
NaN,NaN,8.160000,75.959999,99.000000,99.000000,NaN,NaN,44.000000,0.000000,NaN,NaN,NaN,NaN,5.855084,-52.421722,NaN,NaN,NaN,22.335779,-147.441055,
NaN,NaN,8.280000,75.959999,99.000000,99.000000,NaN,NaN,45.000000,0.000000,NaN,NaN,NaN,NaN,5.975084,-52.301723,NaN,NaN,NaN,22.455778,-147.321060,
NaN,NaN,8.400000,76.080002,98.000000,98.000000,NaN,NaN,46.000000,0.000000,NaN,NaN,NaN,NaN,6.144791,-52.132015,NaN,NaN,NaN,23.470078,-146.306763,
NaN,NaN,8.520000,76.080002,98.000000,98.000000,NaN,NaN,47.000000,0.000000,NaN,NaN,NaN,NaN,6.264792,-52.012012,NaN,NaN,NaN,23.590078,-146.186768,
NaN,NaN,8.640000,76.080002,98.000000,98.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,6.384792,-51.892014,NaN,NaN,NaN,23.710077,-146.066757,
NaN,NaN,8.760000,76.199997,99.000000,99.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,6.554494,-51.722313,NaN,NaN,NaN,24.724375,-145.052460,
NaN,NaN,8.880000,76.080002,100.000000,100.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,6.724196,-51.552608,NaN,NaN,NaN,25.738672,-144.038162,
NaN,NaN,9.000000,76.199997,101.000000,101.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,6.893898,-51.382908,NaN,NaN,NaN,26.752970,-143.023865,
NaN,NaN,9.120000,76.199997,101.000000,101.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,7.013898,-51.262909,NaN,NaN,NaN,26.872969,-142.903870,
NaN,NaN,9.240000,76.199997,101.000000,101.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,7.133898,-51.142906,NaN,NaN,NaN,26.992970,-142.783875,
NaN,NaN,9.360000,76.080002,101.000000,101.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,7.303600,-50.973206,NaN,NaN,NaN,27.162672,-142.614166,
NaN,NaN,9.480000,76.080002,101.000000,101.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,7.423600,-50.853207,NaN,NaN,NaN,27.282671,-142.494171,
