originalFile=NGDG450-SCx-NG2-dnGluA2-roi1-zs-dps43-zm-2_ch1;stack=BD_NGDG450_s6;stackdb=BD_NGDG450_s6_db2;saveTime=3585745925.259000;version=20151224;numObjects=119;numSpines=0;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.25946;voxely=0.25946;voxelz=3;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,74.949,155.2,25,1,,NaN,,,,,,,,,,,2017-06-22,11:04:18,2017-06-22,11:04:18,3580974258.300000,3580974258.300000,Default User,,,,,,,,,,,,,,,,,,,,,,,,,
1,otherROI,4,150.35,18.64,15,1,,NaN,,,,,,,,,,,2017-06-23,16:24:51,2017-08-16,15:29:03,3581079891.813000,3585742143.467000,Default User,unsure if cell; moves in from top of fov; does not appear in next timepoint,,,,,,,0,,,,,,3,,,,,,3,,,,,
2,otherROI,4,125.11,30.614,19,1,,NaN,,,,,,,,,,,2017-06-23,16:24:54,2017-08-16,15:29:03,3581079894.565000,3585742143.467000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,1,,,,,,1,,,,,
3,otherROI,4,102.13,88.54,18,1,,NaN,,,,,,,,,,,2017-06-23,16:25:09,2017-08-16,15:29:03,3581079909.831000,3585742143.467000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
4,otherROI,4,176.56,120.25,18,1,,NaN,,,,,,,,,,,2017-06-23,16:25:13,2017-08-16,15:29:03,3581079913.559000,3585742143.467000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
5,otherROI,4,74.949,155.2,25,1,,NaN,,,,,,,,,,,2017-06-23,16:25:43,2017-08-16,15:29:03,3581079943.452000,3585742143.467000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
6,otherROI,4,171.71,147.76,35,1,,NaN,,,,,,,,,,,2017-06-23,16:25:55,2017-08-16,15:29:03,3581079955.653000,3585742143.468000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
7,otherROI,4,157.15,163.62,38,1,,NaN,,,,,,,,,,,2017-06-23,16:25:57,2017-08-16,15:29:03,3581079957.518000,3585742143.468000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
8,otherROI,4,167.18,78.832,45,1,,NaN,,,,,,,,,,,2017-06-23,16:26:03,2017-08-16,15:29:03,3581079963.342000,3585742143.468000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
9,otherROI,4,130.29,67.182,45,1,,NaN,,,,,,,,,,,2017-06-23,16:26:05,2017-08-16,15:29:03,3581079965.934000,3585742143.468000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
10,otherROI,4,83.363,4.7245,31,1,,NaN,,,,,,,,,,,2017-06-23,16:26:11,2017-08-16,15:29:03,3581079971.487000,3585742143.468000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
11,otherROI,4,88.864,16.051,39,1,,NaN,,,,,,,,,,,2017-06-23,16:26:15,2017-08-16,15:29:03,3581079975.935000,3585742143.468000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
12,otherROI,4,83.686,138.38,29,1,,NaN,,,,,,,,,,,2017-06-23,16:26:25,2017-08-16,15:29:03,3581079985.705000,3585742143.469000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
14,otherROI,4,210.87,148.41,51,1,,NaN,,,,,,,,,,,2017-06-23,16:26:38,2017-08-16,15:29:03,3581079998.042000,3585742143.469000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,3,,,,,,3,,,,,
15,otherROI,4,235.78,162.32,57,1,,NaN,,,,,,,,,,,2017-06-23,16:26:42,2017-08-16,15:29:03,3581080002.555000,3585742143.469000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
16,otherROI,4,167.18,149.7,67,1,,NaN,,,,,,,,,,,2017-06-23,16:26:47,2017-08-16,15:29:03,3581080007.636000,3585742143.469000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
17,otherROI,4,169.77,100.19,72,1,,NaN,,,,,,,,,,,2017-06-23,16:26:50,2017-08-16,15:29:03,3581080010.348000,3585742143.469000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
19,otherROI,4,102.46,80.127,71,1,,NaN,,,,,,,,,,,2017-06-23,16:26:54,2017-08-16,15:29:03,3581080014.820000,3585742143.469000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
20,otherROI,4,87.57,17.993,75,1,,NaN,,,,,,,,,,,2017-06-23,16:26:57,2017-08-16,15:29:03,3581080017.828000,3585742143.469000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
21,otherROI,4,120.25,36.115,84,1,,NaN,,,,,,,,,,,2017-06-23,16:27:14,2017-08-16,15:29:03,3581080034.476000,3585742143.470000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
22,otherROI,4,105.69,54.237,82,1,,NaN,,,,,,,,,,,2017-06-23,16:27:17,2017-08-16,15:29:03,3581080037.132000,3585742143.470000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
23,otherROI,4,183.36,111.52,86,1,,NaN,,,,,,,,,,,2017-06-23,16:27:19,2017-08-16,15:29:03,3581080039.827000,3585742143.470000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
24,otherROI,4,232.87,10.873,87,1,,NaN,,,,,,,,,,,2017-06-23,16:27:21,2017-08-16,15:29:03,3581080041.987000,3585742143.470000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
25,otherROI,4,162.97,147.76,98,1,,NaN,,,,,,,,,,,2017-06-23,16:27:25,2017-08-16,15:29:03,3581080045.799000,3585742143.470000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
26,otherROI,4,180.12,60.386,99,1,,NaN,,,,,,,,,,,2017-06-23,16:27:28,2017-08-16,15:29:03,3581080048.108000,3585742143.470000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
27,otherROI,4,248.41,112.49,104,1,,NaN,,,,,,,,,,,2017-06-23,16:27:32,2017-08-16,15:29:03,3581080052.253000,3585742143.471000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
28,otherROI,4,234.81,41.293,108,1,,NaN,,,,,,,,,,,2017-06-23,16:27:35,2017-08-16,15:29:03,3581080055.798000,3585742143.471000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
29,otherROI,4,102.46,20.258,111,1,,NaN,,,,,,,,,,,2017-06-23,16:27:38,2017-08-16,15:29:03,3581080058.781000,3585742143.471000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
30,otherROI,4,149.06,169.77,117,1,,NaN,,,,,,,,,,,2017-06-23,16:27:41,2017-08-16,15:29:03,3581080061.534000,3585742143.471000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
31,otherROI,4,168.8,105.37,120,1,,NaN,,,,,,,,,,,2017-06-23,16:27:44,2017-08-16,15:29:03,3581080064.248000,3585742143.471000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
32,otherROI,4,105.69,34.173,120,1,,NaN,,,,,,,,,,,2017-06-23,16:27:46,2017-08-16,15:29:03,3581080066.927000,3585742143.471000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
33,otherROI,4,95.336,68.153,127,1,,NaN,,,,,,,,,,,2017-06-23,16:27:51,2017-08-16,15:29:03,3581080071.342000,3585742143.471000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
34,otherROI,4,215.72,10.226,128,1,,NaN,,,,,,,,,,,2017-06-23,16:27:55,2017-08-16,15:29:03,3581080075.297000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
35,otherROI,4,47.765,5.6953,113,1,,NaN,,,,,,,,,,,2017-06-23,16:28:03,2017-08-16,15:29:03,3581080083.266000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
36,otherROI,4,62.004,23.818,120,1,,NaN,,,,,,,,,,,2017-06-23,16:28:07,2017-08-16,15:29:03,3581080087.162000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
37,otherROI,4,33.85,147.76,128,1,,NaN,,,,,,,,,,,2017-06-23,16:28:11,2017-08-16,15:29:03,3581080091.754000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
38,otherROI,4,2.7828,148.09,124,1,,NaN,,,,,,,,,,,2017-06-23,16:28:14,2017-08-16,15:29:03,3581080094.269000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
39,otherROI,4,33.526,69.447,111,1,,NaN,,,,,,,,,,,2017-06-23,16:28:20,2017-08-16,15:29:03,3581080100.771000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
40,otherROI,4,46.471,61.357,102,1,,NaN,,,,,,,,,,,2017-06-23,16:28:27,2017-08-16,15:29:03,3581080107.112000,3585742143.472000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
41,otherROI,4,29.643,56.179,99,1,,NaN,,,,,,,,,,,2017-06-23,16:28:31,2017-08-16,15:29:03,3581080111.228000,3585742143.473000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
42,otherROI,4,10.226,114.43,104,1,,NaN,,,,,,,,,,,2017-06-23,16:28:33,2017-08-16,15:29:03,3581080113.742000,3585742143.473000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
43,otherROI,4,2.4592,145.17,103,1,,NaN,,,,,,,,,,,2017-06-23,16:28:36,2017-08-16,15:29:03,3581080116.143000,3585742143.473000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
44,otherROI,4,33.203,113.14,96,1,,NaN,,,,,,,,,,,2017-06-23,16:28:38,2017-08-16,15:29:03,3581080118.982000,3585742143.473000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
45,otherROI,4,50.354,133.85,90,1,,NaN,,,,,,,,,,,2017-06-23,16:28:43,2017-08-16,15:29:03,3581080123.886000,3585742143.473000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
46,otherROI,4,73.654,118.64,81,1,,NaN,,,,,,,,,,,2017-06-23,16:28:47,2017-08-16,15:29:03,3581080127.039000,3585742143.473000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
47,otherROI,4,50.678,130.29,80,1,,NaN,,,,,,,,,,,2017-06-23,16:28:49,2017-08-16,15:29:03,3581080129.535000,3585742143.474000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
48,otherROI,4,37.409,89.835,83,1,,NaN,,,,,,,,,,,2017-06-23,16:28:54,2017-08-16,15:29:03,3581080134.840000,3585742143.474000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
49,otherROI,4,48.089,46.794,77,1,,NaN,,,,,,,,,,,2017-06-23,16:28:57,2017-08-16,15:29:03,3581080137.640000,3585742143.474000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
50,otherROI,4,66.858,106.02,57,1,,NaN,,,,,,,,,,,2017-06-23,16:29:07,2017-08-16,15:29:03,3581080147.545000,3585742143.474000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
51,otherROI,4,57.797,111.19,62,1,,NaN,,,,,,,,,,,2017-06-23,16:29:09,2017-08-16,15:29:03,3581080149.923000,3585742143.474000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
52,otherROI,4,48.736,36.439,91,1,,NaN,,,,,,,,,,,2017-06-23,16:29:21,2017-08-16,15:29:03,3581080161.331000,3585742143.474000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
53,otherROI,4,11.197,137.73,65,1,,NaN,,,,,,,,,,,2017-06-23,16:29:35,2017-08-16,15:29:03,3581080175.557000,3585742143.474000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
54,otherROI,4,7.637,90.482,60,1,,NaN,,,,,,,,,,,2017-06-23,16:29:37,2017-08-16,15:29:03,3581080177.692000,3585742143.475000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
55,otherROI,4,32.232,39.028,61,1,,NaN,,,,,,,,,,,2017-06-23,16:29:45,2017-08-16,15:29:03,3581080185.437000,3585742143.475000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
56,otherROI,4,45.823,127.37,48,1,,NaN,,,,,,,,,,,2017-06-23,16:29:48,2017-08-16,15:29:03,3581080188.774000,3585742143.475000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
57,otherROI,4,47.442,73.007,48,1,,NaN,,,,,,,,,,,2017-06-23,16:29:51,2017-08-16,15:29:03,3581080191.039000,3585742143.475000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
58,otherROI,4,26.73,64.593,42,1,,NaN,,,,,,,,,,,2017-06-23,16:29:53,2017-08-16,15:29:03,3581080193.727000,3585742143.475000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
59,otherROI,4,84.657,136.11,33,1,,NaN,,,,,,,,,,,2017-06-23,16:30:17,2017-08-16,15:29:03,3581080217.050000,3585742143.475000,Default User,new cell -- divides from cell 132,,,,,,,0,,,,,,3,,,,,,3,,,,,
60,otherROI,4,3.43,29.319,19,1,,NaN,,,,,,,,,,,2017-06-23,16:30:28,2017-08-16,15:29:03,3581080228.280000,3585742143.475000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
61,otherROI,4,24.789,218.96,12,1,,NaN,,,,,,,,,,,2017-06-23,16:31:09,2017-08-16,15:29:03,3581080269.017000,3585742143.476000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
62,otherROI,4,24.789,164.59,9,1,,NaN,,,,,,,,,,,2017-06-23,16:31:11,2017-08-16,15:29:03,3581080271.332000,3585742143.476000,Default User,,,,,,,,0,,,,,,2,,,,,,2,,,,,
63,otherROI,4,44.205,211.19,22,1,,NaN,,,,,,,,,,,2017-06-23,16:31:30,2017-08-16,15:29:03,3581080290.283000,3585742143.476000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,1,,,,,,1,,,,,
64,otherROI,4,140,200.19,24,1,,NaN,,,,,,,,,,,2017-06-23,16:31:44,2017-08-16,15:29:03,3581080304.559000,3585742143.476000,Default User,cell does not appear in next timepoint -- dies,,,,,,,0,,,,,,1,,,,,,1,,,,,
65,otherROI,4,130.93,205.69,30,1,,NaN,,,,,,,,,,,2017-06-23,16:31:48,2017-08-16,15:29:03,3581080308.551000,3585742143.476000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
66,otherROI,4,40.969,214.75,51,1,,NaN,,,,,,,,,,,2017-06-23,16:32:22,2017-08-16,15:29:03,3581080342.011000,3585742143.476000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
68,otherROI,4,129.32,254.88,52,1,,NaN,,,,,,,,,,,2017-06-23,16:32:27,2017-08-16,15:29:03,3581080347.958000,3585742143.477000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
69,otherROI,4,88.54,198.89,90,1,,NaN,,,,,,,,,,,2017-06-23,16:32:39,2017-08-16,15:29:03,3581080359.663000,3585742143.477000,Default User,,,,,,,,0,,,,,,2,,,,,,2,,,,,
70,otherROI,4,117.99,198.89,101,1,,NaN,,,,,,,,,,,2017-06-23,16:32:42,2017-08-16,15:29:03,3581080362.502000,3585742143.477000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
71,otherROI,4,44.529,189.83,100,1,,NaN,,,,,,,,,,,2017-06-23,16:32:44,2017-08-16,15:29:03,3581080364.958000,3585742143.477000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
