originalFile=NGDG450-SCx-NG2-dnGluA2-roi1-zs-dps73-zm-2_ch1;stack=BD_NGDG450_s16;stackdb=BD_NGDG450_s16_db2;saveTime=3585745925.935000;version=20151224;numObjects=119;numSpines=0;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.25946;voxely=0.25946;voxelz=3;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,59.8,168.67,30,1,,NaN,,,,,,,,,,,2017-06-22,11:04:55,2017-06-22,11:04:55,3580974295.961000,3580974295.961000,Default User,,,,,,,,,,,,,,,,,,,,,,,,,
1,otherROI,4,35.162,28.836,27,1,,NaN,,,,,,,,,,,2017-06-26,14:08:48,2017-08-16,15:29:03,3581330928.402000,3585742143.656000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
2,otherROI,4,85.436,23.176,28,1,,NaN,,,,,,,,,,,2017-06-26,14:08:51,2017-08-16,15:29:03,3581330931.058000,3585742143.656000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
3,otherROI,4,155.69,72.119,30,1,,NaN,,,,,,,,,,,2017-06-26,14:09:07,2017-08-16,15:29:03,3581330947.115000,3585742143.656000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,3,,,,,,3,,,,,
4,otherROI,4,243.92,129.38,36,1,,NaN,,,,,,,,,,,2017-06-26,14:09:20,2017-08-16,15:29:03,3581330960.422000,3585742143.656000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
5,otherROI,4,263.89,86.435,32,1,,NaN,,,,,,,,,,,2017-06-26,14:09:26,2017-08-16,15:29:03,3581330966.085000,3585742143.657000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
6,otherROI,4,123.06,100.75,48,1,,NaN,,,,,,,,,,,2017-06-26,14:09:36,2017-08-16,15:29:03,3581330976.055000,3585742143.657000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
7,otherROI,4,146.03,94.426,54,1,,NaN,,,,,,,,,,,2017-06-26,14:09:38,2017-08-16,15:29:03,3581330978.624000,3585742143.657000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
8,otherROI,4,86.768,33.164,49,1,,NaN,,,,,,,,,,,2017-06-26,14:09:42,2017-08-16,15:29:03,3581330982.478000,3585742143.657000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
9,otherROI,4,30.834,69.788,48,1,,NaN,,,,,,,,,,,2017-06-26,14:09:45,2017-08-16,15:29:03,3581330985.192000,3585742143.657000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
