originalFile=NGDG450-SCx-NG2-dnGluA2-roi1-zs-dps37-zm-2_ch1;stack=BD_NGDG450_s4;stackdb=BD_NGDG450_s4_db2;saveTime=3585745925.162000;version=20151224;numObjects=126;numSpines=0;condStr=None;pixelx=NaN;pixely=NaN;pixelz=NaN;voxelx=0.25946;voxely=0.25946;voxelz=3;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,78.642,157.41,26,1,,NaN,,,,,,,,,,,2017-06-22,11:04:10,2017-06-22,11:04:10,3580974250.909000,3580974250.910000,Default User,,,,,,,,,,,,,,,,,,,,,,,,,
3,otherROI,4,111.02,26.906,22,1,,NaN,,,,,,,,,,,2017-06-23,13:58:21,2017-08-16,15:29:03,3581071101.324000,3585742143.430000,Default User,cell does not appear in next timepoint (dies),,,,,,,0,,,,,,1,,,,,,1,,,,,
4,otherROI,4,62.62,41.592,22,1,,NaN,,,,,,,,,,,2017-06-23,13:58:25,2017-08-16,15:29:03,3581071105.448000,3585742143.430000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
5,otherROI,4,93.328,92.327,25,1,,NaN,,,,,,,,,,,2017-06-23,13:58:28,2017-08-16,15:29:03,3581071108.887000,3585742143.431000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
6,otherROI,4,180.11,127.04,19,1,,NaN,,,,,,,,,,,2017-06-23,13:58:31,2017-08-16,15:29:03,3581071111.843000,3585742143.431000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
7,otherROI,4,87.32,139.39,35,1,,NaN,,,,,,,,,,,2017-06-23,13:58:46,2017-08-16,15:29:03,3581071126.855000,3585742143.431000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
8,otherROI,4,173.43,152.41,36,1,,NaN,,,,,,,,,,,2017-06-23,13:58:49,2017-08-16,15:29:03,3581071129.137000,3585742143.431000,Default User,,,,1,,,,0,,,,,,1,,,,,,1,,,,,
9,otherROI,4,161.75,166.43,41,2,,NaN,,,,,,,,,,,2017-06-23,13:58:53,2017-08-16,15:29:03,3581071133.699000,3585742143.431000,Default User,,,,1,,,,0,,,,,,3,,,,,,3,,,,,
10,otherROI,4,83.982,11.886,37,1,,NaN,,,,,,,,,,,2017-06-23,13:59:17,2017-08-16,15:29:03,3581071157.873000,3585742143.431000,Default User,,,,,,,,0,,,,,,1,,,,,,1,,,,,
11,otherROI,4,170.76,81.646,49,1,,NaN,,,,,,,,,,,2017-06-23,13:59:22,2017-08-16,15:29:03,3581071162.610000,3585742143.432000,Default User,,,,,,,,0,,,,,,3,,,,,,3,,,,,
