originalFile=C:MapManager:MapManagerMaps:Nancy:rr58b:raw:rr58b_s2_ch1.tif;stack=rr58b_s2;stackdb=rr58b_s2_db2;saveTime=3583986383.225000;version=20151224;numObjects=294;numSpines=232;condStr=None;pixelx=1024;pixely=1024;pixelz=65;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-30,19:34:18,2015-10-30,19:34:18,3529078458.279000,3529078458.280000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,79.2,54,28,1,,0,455,,0,,,,,,,,2015-11-01,13:00:29,2015-11-01,13:01:59,3529227629.600000,3529227719.223000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,95.582,3.575,34,1,,0,0,0,-62.902,,,center,0,95.64,3.6,34,2015-11-01,13:00:38,2015-11-01,13:00:38,3529227638.860000,3529227638.860000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,97.234,8.0728,37,1,,0,37,5.285,-57.617,,,center,0,97.2,8.04,37,2015-11-01,13:00:43,2015-11-01,13:00:43,3529227643.518000,3529227643.519000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,97.51,12.387,37,1,,0,75,10.321,-52.581,,,center,0,97.56,12.36,37,2015-11-01,13:00:44,2015-11-01,13:00:44,3529227644.629000,3529227644.629000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,97.418,16.701,37,1,,0,112,15.089,-47.814,,,center,0,97.44,16.68,37,2015-11-01,13:00:45,2015-11-01,13:00:45,3529227645.455000,3529227645.455000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,95.582,20.74,38,1,,0,148,19.985,-42.918,,,center,0,95.64,20.76,38,2015-11-01,13:00:47,2015-11-01,13:00:47,3529227647.062000,3529227647.062000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,93.287,24.963,38,1,,0,189,25.729,-37.173,,,center,0,93.24,24.96,38,2015-11-01,13:00:47,2015-11-01,13:00:47,3529227647.920000,3529227647.920000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,91.176,27.258,37,1,,0,212,29.065,-33.837,,,center,0,91.2,27.24,37,2015-11-01,13:00:49,2015-11-01,13:00:49,3529227649.564000,3529227649.564000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,89.615,31.755,37,1,,0,252,34.441,-28.461,,,center,0,89.64,31.8,37,2015-11-01,13:00:51,2015-11-01,13:00:51,3529227651.147000,3529227651.147000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
10,controlPnt,2,88.33,36.345,37,1,,0,293,39.986,-22.916,,,center,0,88.32,36.36,37,2015-11-01,13:00:51,2015-11-01,13:00:51,3529227651.929000,3529227651.929000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
11,controlPnt,2,87.412,40.659,35,1,,0,330,44.903,-17.999,,,center,0,87.36,40.68,35,2015-11-01,13:00:54,2015-11-01,13:00:54,3529227654.628000,3529227654.628000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
12,controlPnt,2,85.301,44.423,31,1,,0,366,49.948,-12.954,,,center,0,85.32,44.4,31,2015-11-01,13:00:58,2015-11-01,13:00:58,3529227658.092000,3529227658.092000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
13,controlPnt,2,82.823,48.462,31,1,,0,404,55.581,-7.3215,,,center,0,82.8,48.48,31,2015-11-01,13:00:59,2015-11-01,13:00:59,3529227659.268000,3529227659.268000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
14,controlPnt,2,80.62,51.766,27,1,,0,435,59.926,-2.9759,,,center,0,80.64,51.72,27,2015-11-01,13:01:04,2015-11-01,13:01:04,3529227664.099000,3529227664.099000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
15,controlPnt,2,77.682,54.979,27,1,,0,468,64.86,1.9576,,,center,0,77.64,54.96,27,2015-11-01,13:01:05,2015-11-01,13:01:05,3529227665.021000,3529227665.021000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
16,controlPnt,2,74.561,56.907,27,1,,0,495,68.775,5.8729,,,center,0,74.52,56.88,27,2015-11-01,13:01:05,2015-11-01,13:01:05,3529227665.991000,3529227665.991000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
17,controlPnt,2,72.817,60.762,29,1,,0,529,73.381,10.479,,,center,0,72.84,60.72,29,2015-11-01,13:01:07,2015-11-01,13:01:07,3529227667.502000,3529227667.502000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
18,controlPnt,2,71.349,65.719,29,1,,0,572,79.217,16.314,,,center,0,71.4,65.76,29,2015-11-01,13:01:08,2015-11-01,13:01:08,3529227668.392000,3529227668.392000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
19,controlPnt,2,69.88,70.676,32,1,,0,615,84.953,22.05,,,center,0,69.84,70.68,32,2015-11-01,13:01:11,2015-11-01,13:01:11,3529227671.320000,3529227671.320000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
20,controlPnt,2,68.962,73.668,37,1,,0,641,88.4,25.498,,,center,0,69,73.68,37,2015-11-01,13:01:31,2015-11-01,13:01:31,3529227691.289000,3529227691.290000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
21,controlPnt,2,68.411,76.238,38,1,,0,663,91.367,28.465,,,center,0,68.4,76.2,38,2015-11-01,13:01:33,2015-11-01,13:01:33,3529227693.457000,3529227693.457000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
22,controlPnt,2,68.595,79.91,40,1,,0,695,95.386,32.483,,,center,0,68.64,79.92,40,2015-11-01,13:01:35,2015-11-01,13:01:35,3529227695.671000,3529227695.671000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
23,controlPnt,2,68.503,83.398,41,1,,0,725,99.114,36.212,,,center,0,68.52,83.4,41,2015-11-01,13:01:38,2015-11-01,13:01:38,3529227698.016000,3529227698.016000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
24,controlPnt,2,68.87,86.519,41,1,,0,752,102.48,39.58,,,center,0,68.88,86.52,41,2015-11-01,13:01:38,2015-11-01,13:01:38,3529227698.875000,3529227698.875000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
25,controlPnt,2,69.329,90.925,42,1,,0,790,107.42,44.517,,,center,0,69.36,90.96,42,2015-11-01,13:01:41,2015-11-01,13:01:41,3529227701.076000,3529227701.076000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
26,controlPnt,2,67.861,96.065,44,1,,0,835,113.54,50.642,,,center,0,67.92,96.12,44,2015-11-01,13:01:42,2015-11-01,13:01:42,3529227702.850000,3529227702.850000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
27,controlPnt,2,67.108,100.32,47,1,,0,871,118.39,55.489,,,center,0,67.08,100.32,47,2015-11-01,13:01:46,2015-11-01,13:01:46,3529227706.434000,3529227706.434000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
28,controlPnt,2,66.465,102.62,47,1,,0,891,121.02,58.116,,,center,0,66.48,102.6,47,2015-11-01,13:01:51,2015-11-01,13:01:51,3529227711.054000,3529227711.055000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
29,controlPnt,2,66.741,106.2,47,1,,0,922,125.02,62.114,,,center,0,66.72,106.2,47,2015-11-01,13:01:51,2015-11-01,13:01:51,3529227711.971000,3529227711.971000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
30,pivotPnt,3,85.44,101.52,38,1,,1,1258,,0,,,,,,,,2015-11-01,13:04:30,2015-11-01,13:06:52,3529227870.503000,3529228012.849000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
31,pivotPnt,3,38.88,74.52,42,1,,2,1676,,0,,,,,,,,2015-11-01,13:04:30,2015-11-01,13:07:02,3529227870.855000,3529228022.729000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
32,controlPnt,2,122.28,83.251,37,1,,1,923,0,-46.427,,,center,0,122.28,83.28,37,2015-11-01,13:04:41,2015-11-01,13:04:41,3529227881.659000,3529227881.659000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
33,controlPnt,2,118.42,84.169,37,1,,1,955,4.1879,-42.239,,,center,0,118.44,84.12,37,2015-11-01,13:04:42,2015-11-01,13:04:42,3529227882.714000,3529227882.715000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
34,controlPnt,2,114.29,84.169,37,1,,1,991,8.5868,-37.84,,,center,0,114.24,84.12,37,2015-11-01,13:04:43,2015-11-01,13:04:43,3529227883.470000,3529227883.470000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
35,controlPnt,2,110.16,85.913,37,1,,1,1026,13.412,-33.014,,,center,0,110.16,85.92,37,2015-11-01,13:04:44,2015-11-01,13:04:44,3529227884.405000,3529227884.405000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
36,controlPnt,2,106.58,87.657,37,1,,1,1057,17.708,-28.719,,,center,0,106.56,87.6,37,2015-11-01,13:04:45,2015-11-01,13:04:45,3529227885.433000,3529227885.434000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
37,controlPnt,2,103.37,89.86,37,1,,1,1086,21.963,-24.464,,,center,0,103.32,89.88,37,2015-11-01,13:04:46,2015-11-01,13:04:46,3529227886.489000,3529227886.490000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
38,controlPnt,2,100.52,91.329,37,1,,1,1112,25.559,-20.867,,,center,0,100.56,91.32,37,2015-11-01,13:04:47,2015-11-01,13:04:47,3529227887.074000,3529227887.074000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
39,controlPnt,2,96.665,91.696,35,1,,1,1145,29.747,-16.679,,,center,0,96.72,91.68,35,2015-11-01,13:04:48,2015-11-01,13:04:48,3529227888.645000,3529227888.645000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
40,controlPnt,2,92.626,94.45,35,1,,1,1180,34.971,-11.456,,,center,0,92.64,94.44,35,2015-11-01,13:04:49,2015-11-01,13:04:49,3529227889.462000,3529227889.462000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
41,controlPnt,2,88.496,98.581,35,1,,1,1223,41.502,-4.925,,,center,0,88.44,98.64,35,2015-11-01,13:04:50,2015-11-01,13:04:50,3529227890.329000,3529227890.329000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
42,controlPnt,2,84.181,101.79,37,1,,1,1268,47.826,1.3988,,,center,0,84.24,101.76,37,2015-11-01,13:04:52,2015-11-01,13:04:52,3529227892.590000,3529227892.590000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
43,controlPnt,2,81.519,104.09,38,1,,1,1294,51.671,5.2438,,,center,0,81.48,104.04,38,2015-11-01,13:04:56,2015-11-01,13:04:56,3529227896.771000,3529227896.771000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
44,controlPnt,2,75.828,105.65,38,1,,1,1342,58.156,11.729,,,center,0,75.84,105.6,38,2015-11-01,13:04:57,2015-11-01,13:04:57,3529227897.731000,3529227897.731000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
45,controlPnt,2,72.248,106.47,43,1,,1,1373,62.103,15.677,,,center,0,72.24,106.44,43,2015-11-01,13:05:01,2015-11-01,13:05:01,3529227901.579000,3529227901.579000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
46,controlPnt,2,68.852,106.38,45,1,,1,1402,65.861,19.434,,,center,0,68.88,106.44,45,2015-11-01,13:05:06,2015-11-01,13:05:06,3529227906.417000,3529227906.417000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
