originalFile=C:MapManager:MapManagerMaps:Nancy:rr58b:raw:rr58b_s1_ch1.tif;stack=rr58b_s1;stackdb=rr58b_s1_db2;saveTime=3583986382.869000;version=20151224;numObjects=287;numSpines=223;condStr=None;pixelx=1024;pixely=1024;pixelz=65;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-30,19:34:06,2015-10-30,19:34:06,3529078446.079000,3529078446.080000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,75.36,54.12,26,1,,0,462,,0,,,,,,,,2015-11-01,12:57:16,2015-11-01,12:59:50,3529227436.056000,3529227590.415000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,91.451,1.5127,32,1,,0,0,0,-65.46,,,center,0,91.44,1.56,32,2015-11-01,12:57:25,2015-11-01,12:57:25,3529227445.326000,3529227445.326000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,93.195,5.0926,28,1,,0,29,4.6644,-60.838,,,center,0,93.24,5.04,28,2015-11-01,12:57:28,2015-11-01,12:57:28,3529227448.875000,3529227448.876000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,94.205,8.7644,28,1,,0,61,8.9809,-56.522,,,center,0,94.2,8.76,28,2015-11-01,12:57:29,2015-11-01,12:57:29,3529227449.772000,3529227449.774000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,94.572,11.977,30,1,,0,89,12.966,-52.536,,,center,0,94.56,12,30,2015-11-01,12:57:31,2015-11-01,12:57:31,3529227451.174000,3529227451.175000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,93.195,16.383,30,1,,0,128,18.222,-47.28,,,center,0,93.24,16.44,30,2015-11-01,12:57:32,2015-11-01,12:57:32,3529227452.004000,3529227452.004000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,90.533,21.065,30,1,,0,169,24.215,-41.287,,,center,0,90.48,21.12,30,2015-11-01,12:57:32,2015-11-01,12:57:32,3529227452.721000,3529227452.722000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,88.973,24.277,31,1,,0,200,28.76,-36.743,,,center,0,88.92,24.24,31,2015-11-01,12:57:35,2015-11-01,12:57:35,3529227455.480000,3529227455.480000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,87.321,27.857,32,1,,0,232,33.006,-32.497,,,center,0,87.36,27.84,32,2015-11-01,12:57:36,2015-11-01,12:57:36,3529227456.574000,3529227456.574000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
