originalFile=C:MapManager:MapManagerMaps:Nancy:rr58b:raw:rr58b_s10_ch1.tif;stack=rr58b_s10;stackdb=rr58b_s10_db2;saveTime=3583986386.131000;version=20151224;numObjects=288;numSpines=216;condStr=None;pixelx=1024;pixely=1024;pixelz=60;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-30,19:35:33,2015-10-30,19:35:33,3529078533.179000,3529078533.179000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,76.56,53.4,26,1,,0,446,,0,,,,,,,,2015-11-01,13:37:14,2015-11-01,13:39:38,3529229834.018000,3529229978.803000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,93.495,2.7733,35,1,,0,0,0,-61.461,,,center,0,93.48,2.76,35,2015-11-01,13:37:27,2015-11-01,13:37:27,3529229847.143000,3529229847.143000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,93.22,6.3533,35,1,,0,28,4.0971,-57.406,,,center,0,93.24,6.36,35,2015-11-01,13:37:27,2015-11-01,13:37:27,3529229847.728000,3529229847.728000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,94.321,10.025,35,1,,0,60,8.3638,-53.14,,,center,0,94.32,10.08,35,2015-11-01,13:37:28,2015-11-01,13:37:28,3529229848.519000,3529229848.519000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,95.331,13.513,35,1,,0,90,12.341,-49.163,,,center,0,95.28,13.56,35,2015-11-01,13:37:29,2015-11-01,13:37:29,3529229849.132000,3529229849.132000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,94.046,17.093,35,1,,0,120,16.318,-45.186,,,center,0,94.08,17.04,35,2015-11-01,13:37:29,2015-11-01,13:37:29,3529229849.888000,3529229849.888000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,92.853,20.122,35,1,,0,148,20.105,-41.399,,,center,0,92.88,20.16,35,2015-11-01,13:37:31,2015-11-01,13:37:31,3529229851.767000,3529229851.767000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,90.833,23.794,33,1,,0,181,24.69,-36.813,,,center,0,90.84,23.76,33,2015-11-01,13:37:33,2015-11-01,13:37:33,3529229853.322000,3529229853.322000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,88.355,27.19,33,1,,0,213,29.355,-32.149,,,center,0,88.32,27.24,33,2015-11-01,13:37:34,2015-11-01,13:37:34,3529229854.243000,3529229854.243000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
