originalFile=C:MapManager:MapManagerMaps:Nancy:rr50b:raw:rr50b_s8_ch1.tif;stack=rr50b_s8;stackdb=rr50b_s8_db2;saveTime=3583986376.880000;version=20151224;numObjects=210;numSpines=138;condStr=None;pixelx=1024;pixely=1024;pixelz=40;voxelx=0.12;voxely=0.12;voxelz=1;
Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,
0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-23,19:36:01,2015-10-23,19:36:01,3528473761.018000,3528473761.019000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
1,pivotPnt,3,23.52,46.92,7,1,,0,193,,0,,,,,,,,2015-10-28,15:49:55,2015-10-28,15:51:18,3528892195.204000,3528892278.489000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,
2,controlPnt,2,1.4732,39.836,5,1,,0,0,0,-26.267,,,center,0,1.44,39.84,5,2015-10-28,15:50:03,2015-10-28,15:50:03,3528892203.645000,3528892203.646000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
3,controlPnt,2,5.4668,39.324,5,1,,0,34,4.6474,-21.641,,,center,0,5.52,39.36,5,2015-10-28,15:50:04,2015-10-28,15:50:04,3528892204.590000,3528892204.591000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
4,controlPnt,2,9.7676,41.679,5,1,,0,71,9.8621,-16.426,,,center,0,9.72,41.64,5,2015-10-28,15:50:05,2015-10-28,15:50:05,3528892205.339000,3528892205.340000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
5,controlPnt,2,14.785,43.625,5,1,,0,116,15.987,-10.301,,,center,0,14.76,43.68,5,2015-10-28,15:50:06,2015-10-28,15:50:06,3528892206.189000,3528892206.190000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
6,controlPnt,2,19.7,45.468,7,1,,0,159,21.752,-4.5359,,,center,0,19.68,45.48,7,2015-10-28,15:50:08,2015-10-28,15:50:08,3528892208.712000,3528892208.713000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
7,controlPnt,2,23.387,46.799,7,1,,0,191,26.118,-0.1697,,,center,0,23.4,46.8,7,2015-10-28,15:50:09,2015-10-28,15:50:09,3528892209.544000,3528892209.545000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
8,controlPnt,2,27.278,48.745,8,1,,0,225,30.824,4.5359,,,center,0,27.24,48.72,8,2015-10-28,15:50:11,2015-10-28,15:50:11,3528892211.659000,3528892211.660000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
9,controlPnt,2,31.476,48.95,10,1,,0,261,35.322,9.0341,,,center,0,31.44,48.96,10,2015-10-28,15:50:13,2015-10-28,15:50:13,3528892213.107000,3528892213.108000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,
