stack=rr30a_s3;stackdb=rr30a_s3_db2;saveTime=3590469146.712000;version=20151224;numHeaderRow=5;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,698,699,84.4,59,0.35,57,0,0,,,,
,1,1,NaN,699,1115,417,55.1,24,0.35,57,0,0,,,,
,2,2,NaN,1116,1643,528,67.5,40,0.35,57,0,0,,,,
,3,3,NaN,1644,1854,211,26.8,14,0.3,57,0,0,,,,
,4,4,NaN,1855,2100,246,32.3,19,0.3,57,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,pDist,Filament,SetID,GroupID,sDist3d,pDist3d
NaN,NaN,53.400002,27.000000,29.000000,29.000000,NaN,NaN,87.000000,0.000000,NaN,NaN,NaN,NaN,11.094701,11.094701,NaN,NaN,NaN,11.094701,11.094701,
NaN,NaN,53.520000,26.879999,29.000000,29.000000,NaN,NaN,88.000000,0.000000,NaN,NaN,NaN,NaN,11.264406,11.264406,NaN,NaN,NaN,11.264406,11.264406,
NaN,NaN,53.639999,26.760000,29.000000,29.000000,NaN,NaN,89.000000,0.000000,NaN,NaN,NaN,NaN,11.434111,11.434111,NaN,NaN,NaN,11.434111,11.434111,
NaN,NaN,53.759998,26.639999,29.000000,29.000000,NaN,NaN,90.000000,0.000000,NaN,NaN,NaN,NaN,11.603816,11.603816,NaN,NaN,NaN,11.603816,11.603816,
NaN,NaN,53.880001,26.639999,29.000000,29.000000,NaN,NaN,91.000000,0.000000,NaN,NaN,NaN,NaN,11.723819,11.723819,NaN,NaN,NaN,11.723819,11.723819,
NaN,NaN,54.000000,26.639999,29.000000,29.000000,NaN,NaN,92.000000,0.000000,NaN,NaN,NaN,NaN,11.843818,11.843818,NaN,NaN,NaN,11.843818,11.843818,
NaN,NaN,54.119999,26.520000,29.000000,29.000000,NaN,NaN,93.000000,0.000000,NaN,NaN,NaN,NaN,12.013522,12.013522,NaN,NaN,NaN,12.013522,12.013522,
NaN,NaN,54.240002,26.520000,29.000000,29.000000,NaN,NaN,94.000000,0.000000,NaN,NaN,NaN,NaN,12.133525,12.133525,NaN,NaN,NaN,12.133525,12.133525,
NaN,NaN,54.360001,26.520000,29.000000,29.000000,NaN,NaN,95.000000,0.000000,NaN,NaN,NaN,NaN,12.253524,12.253524,NaN,NaN,NaN,12.253524,12.253524,
NaN,NaN,54.480000,26.520000,29.000000,29.000000,NaN,NaN,96.000000,0.000000,NaN,NaN,NaN,NaN,12.373523,12.373523,NaN,NaN,NaN,12.373523,12.373523,
NaN,NaN,54.599998,26.520000,29.000000,29.000000,NaN,NaN,97.000000,0.000000,NaN,NaN,NaN,NaN,12.493522,12.493522,NaN,NaN,NaN,12.493522,12.493522,
NaN,NaN,54.720001,26.520000,29.000000,29.000000,NaN,NaN,98.000000,0.000000,NaN,NaN,NaN,NaN,12.613524,12.613524,NaN,NaN,NaN,12.613524,12.613524,
NaN,NaN,54.840000,26.520000,29.000000,29.000000,NaN,NaN,99.000000,0.000000,NaN,NaN,NaN,NaN,12.733523,12.733523,NaN,NaN,NaN,12.733523,12.733523,
NaN,NaN,54.840000,26.520000,29.000000,29.000000,NaN,NaN,100.000000,0.000000,NaN,NaN,NaN,NaN,12.733523,12.733523,NaN,NaN,NaN,12.733523,12.733523,
NaN,NaN,54.959999,26.520000,29.000000,29.000000,NaN,NaN,101.000000,0.000000,NaN,NaN,NaN,NaN,12.853522,12.853522,NaN,NaN,NaN,12.853522,12.853522,
NaN,NaN,55.080002,26.520000,29.000000,29.000000,NaN,NaN,102.000000,0.000000,NaN,NaN,NaN,NaN,12.973525,12.973525,NaN,NaN,NaN,12.973525,12.973525,
NaN,NaN,55.200001,26.520000,29.000000,29.000000,NaN,NaN,103.000000,0.000000,NaN,NaN,NaN,NaN,13.093524,13.093524,NaN,NaN,NaN,13.093524,13.093524,
NaN,NaN,55.320000,26.520000,29.000000,29.000000,NaN,NaN,104.000000,0.000000,NaN,NaN,NaN,NaN,13.213523,13.213523,NaN,NaN,NaN,13.213523,13.213523,
NaN,NaN,55.439999,26.520000,29.000000,29.000000,NaN,NaN,105.000000,0.000000,NaN,NaN,NaN,NaN,13.333522,13.333522,NaN,NaN,NaN,13.333522,13.333522,
NaN,NaN,55.560001,26.520000,29.000000,29.000000,NaN,NaN,106.000000,0.000000,NaN,NaN,NaN,NaN,13.453525,13.453525,NaN,NaN,NaN,13.453525,13.453525,
NaN,NaN,55.680000,26.520000,29.000000,29.000000,NaN,NaN,107.000000,0.000000,NaN,NaN,NaN,NaN,13.573524,13.573524,NaN,NaN,NaN,13.573524,13.573524,
NaN,NaN,55.799999,26.400000,29.000000,29.000000,NaN,NaN,108.000000,0.000000,NaN,NaN,NaN,NaN,13.743229,13.743229,NaN,NaN,NaN,13.743229,13.743229,
NaN,NaN,55.919998,26.280001,29.000000,29.000000,NaN,NaN,109.000000,0.000000,NaN,NaN,NaN,NaN,13.912932,13.912932,NaN,NaN,NaN,13.912932,13.912932,
NaN,NaN,56.040001,26.160000,29.000000,29.000000,NaN,NaN,110.000000,0.000000,NaN,NaN,NaN,NaN,14.082641,14.082641,NaN,NaN,NaN,14.082641,14.082641,
NaN,NaN,56.160000,26.040001,29.000000,29.000000,NaN,NaN,111.000000,0.000000,NaN,NaN,NaN,NaN,14.252345,14.252345,NaN,NaN,NaN,14.252345,14.252345,
NaN,NaN,56.279999,25.920000,29.000000,29.000000,NaN,NaN,112.000000,0.000000,NaN,NaN,NaN,NaN,14.422050,14.422050,NaN,NaN,NaN,14.422050,14.422050,
NaN,NaN,56.400002,25.920000,29.000000,29.000000,NaN,NaN,113.000000,0.000000,NaN,NaN,NaN,NaN,14.542053,14.542053,NaN,NaN,NaN,14.542053,14.542053,
NaN,NaN,56.520000,25.920000,29.000000,29.000000,NaN,NaN,114.000000,0.000000,NaN,NaN,NaN,NaN,14.662052,14.662052,NaN,NaN,NaN,14.662052,14.662052,
NaN,NaN,56.639999,25.920000,29.000000,29.000000,NaN,NaN,115.000000,0.000000,NaN,NaN,NaN,NaN,14.782051,14.782051,NaN,NaN,NaN,14.782051,14.782051,
NaN,NaN,56.759998,25.920000,29.000000,29.000000,NaN,NaN,116.000000,0.000000,NaN,NaN,NaN,NaN,14.902050,14.902050,NaN,NaN,NaN,14.902050,14.902050,
NaN,NaN,56.880001,25.920000,29.000000,29.000000,NaN,NaN,117.000000,0.000000,NaN,NaN,NaN,NaN,15.022053,15.022053,NaN,NaN,NaN,15.022053,15.022053,
NaN,NaN,57.000000,25.920000,29.000000,29.000000,NaN,NaN,118.000000,0.000000,NaN,NaN,NaN,NaN,15.142052,15.142052,NaN,NaN,NaN,15.142052,15.142052,
NaN,NaN,57.000000,25.920000,29.000000,29.000000,NaN,NaN,119.000000,0.000000,NaN,NaN,NaN,NaN,15.142052,15.142052,NaN,NaN,NaN,15.142052,15.142052,
NaN,NaN,57.119999,25.920000,29.000000,29.000000,NaN,NaN,120.000000,0.000000,NaN,NaN,NaN,NaN,15.262051,15.262051,NaN,NaN,NaN,15.262051,15.262051,
NaN,NaN,57.240002,25.920000,29.000000,29.000000,NaN,NaN,121.000000,0.000000,NaN,NaN,NaN,NaN,15.382053,15.382053,NaN,NaN,NaN,15.382053,15.382053,
NaN,NaN,57.360001,25.920000,29.000000,29.000000,NaN,NaN,122.000000,0.000000,NaN,NaN,NaN,NaN,15.502052,15.502052,NaN,NaN,NaN,15.502052,15.502052,
NaN,NaN,57.480000,25.920000,29.000000,29.000000,NaN,NaN,123.000000,0.000000,NaN,NaN,NaN,NaN,15.622051,15.622051,NaN,NaN,NaN,15.622051,15.622051,
NaN,NaN,57.599998,25.920000,29.000000,29.000000,NaN,NaN,124.000000,0.000000,NaN,NaN,NaN,NaN,15.742050,15.742050,NaN,NaN,NaN,15.742050,15.742050,
NaN,NaN,57.720001,25.920000,29.000000,29.000000,NaN,NaN,125.000000,0.000000,NaN,NaN,NaN,NaN,15.862053,15.862053,NaN,NaN,NaN,15.862053,15.862053,
NaN,NaN,57.840000,25.920000,29.000000,29.000000,NaN,NaN,126.000000,0.000000,NaN,NaN,NaN,NaN,15.982052,15.982052,NaN,NaN,NaN,15.982052,15.982052,
NaN,NaN,57.959999,25.920000,29.000000,29.000000,NaN,NaN,127.000000,0.000000,NaN,NaN,NaN,NaN,16.102051,16.102051,NaN,NaN,NaN,16.102051,16.102051,
NaN,NaN,58.080002,25.799999,29.000000,29.000000,NaN,NaN,128.000000,0.000000,NaN,NaN,NaN,NaN,16.271759,16.271759,NaN,NaN,NaN,16.271759,16.271759,
NaN,NaN,58.200001,25.680000,29.000000,29.000000,NaN,NaN,129.000000,0.000000,NaN,NaN,NaN,NaN,16.441463,16.441463,NaN,NaN,NaN,16.441463,16.441463,
