stack=rr30a_s7;stackdb=rr30a_s7_db2;saveTime=3590469148.464000;version=20151224;numHeaderRow=5;
On,Idx,sID,gID,start,stop,n,um,nObj,r,c,flipDendrite,flipSpines,swcFile,startIs,stopIs,
,0,0,NaN,0,686,687,84.6,56,0.35,57,0,0,,,,
,1,1,NaN,687,1101,415,54.2,18,0.35,57,0,0,,,,
,2,2,NaN,1102,1641,540,69.9,38,0.35,57,0,0,,,,
,3,3,NaN,1642,1853,212,27.1,8,0.3,57,0,0,,,,
,4,4,NaN,1854,2106,253,32.9,15,0.3,57,0,0,,,,
node,type,x,y,z,zFloor,radius,radiusFit,prevNode,ID,gID,tx,ty,tz,sDist,pDist,Filament,SetID,GroupID,sDist3d,pDist3d
NaN,NaN,48.480000,27.360001,30.000000,30.000000,NaN,NaN,48.000000,0.000000,NaN,NaN,NaN,NaN,6.207348,6.207348,NaN,NaN,NaN,6.207348,6.207348,
NaN,NaN,48.599998,27.360001,30.000000,30.000000,NaN,NaN,49.000000,0.000000,NaN,NaN,NaN,NaN,6.327347,6.327347,NaN,NaN,NaN,6.327347,6.327347,
NaN,NaN,48.720001,27.360001,30.000000,30.000000,NaN,NaN,50.000000,0.000000,NaN,NaN,NaN,NaN,6.447350,6.447350,NaN,NaN,NaN,6.447350,6.447350,
NaN,NaN,48.840000,27.240000,30.000000,30.000000,NaN,NaN,51.000000,0.000000,NaN,NaN,NaN,NaN,6.617055,6.617055,NaN,NaN,NaN,6.617055,6.617055,
NaN,NaN,48.959999,27.240000,30.000000,30.000000,NaN,NaN,52.000000,0.000000,NaN,NaN,NaN,NaN,6.737054,6.737054,NaN,NaN,NaN,6.737054,6.737054,
NaN,NaN,49.080002,27.360001,30.000000,30.000000,NaN,NaN,53.000000,0.000000,NaN,NaN,NaN,NaN,6.906763,6.906763,NaN,NaN,NaN,6.906763,6.906763,
NaN,NaN,49.200001,27.360001,30.000000,30.000000,NaN,NaN,54.000000,0.000000,NaN,NaN,NaN,NaN,7.026762,7.026762,NaN,NaN,NaN,7.026762,7.026762,
NaN,NaN,49.320000,27.360001,30.000000,30.000000,NaN,NaN,55.000000,0.000000,NaN,NaN,NaN,NaN,7.146760,7.146760,NaN,NaN,NaN,7.146760,7.146760,
NaN,NaN,49.439999,27.360001,30.000000,30.000000,NaN,NaN,56.000000,0.000000,NaN,NaN,NaN,NaN,7.266759,7.266759,NaN,NaN,NaN,7.266759,7.266759,
NaN,NaN,49.560001,27.360001,30.000000,30.000000,NaN,NaN,57.000000,0.000000,NaN,NaN,NaN,NaN,7.386762,7.386762,NaN,NaN,NaN,7.386762,7.386762,
NaN,NaN,49.680000,27.240000,30.000000,30.000000,NaN,NaN,58.000000,0.000000,NaN,NaN,NaN,NaN,7.556468,7.556468,NaN,NaN,NaN,7.556468,7.556468,
NaN,NaN,49.799999,27.240000,30.000000,30.000000,NaN,NaN,59.000000,0.000000,NaN,NaN,NaN,NaN,7.676466,7.676466,NaN,NaN,NaN,7.676466,7.676466,
NaN,NaN,49.919998,27.240000,30.000000,30.000000,NaN,NaN,60.000000,0.000000,NaN,NaN,NaN,NaN,7.796465,7.796465,NaN,NaN,NaN,7.796465,7.796465,
NaN,NaN,50.040001,27.120001,30.000000,30.000000,NaN,NaN,61.000000,0.000000,NaN,NaN,NaN,NaN,7.966172,7.966172,NaN,NaN,NaN,7.966172,7.966172,
NaN,NaN,50.160000,27.000000,30.000000,30.000000,NaN,NaN,62.000000,0.000000,NaN,NaN,NaN,NaN,8.135878,8.135878,NaN,NaN,NaN,8.135878,8.135878,
NaN,NaN,50.279999,27.000000,30.000000,30.000000,NaN,NaN,63.000000,0.000000,NaN,NaN,NaN,NaN,8.255877,8.255877,NaN,NaN,NaN,8.255877,8.255877,
NaN,NaN,50.400002,27.000000,30.000000,30.000000,NaN,NaN,64.000000,0.000000,NaN,NaN,NaN,NaN,8.375879,8.375879,NaN,NaN,NaN,8.375879,8.375879,
NaN,NaN,50.520000,27.000000,30.000000,30.000000,NaN,NaN,65.000000,0.000000,NaN,NaN,NaN,NaN,8.495878,8.495878,NaN,NaN,NaN,8.495878,8.495878,
NaN,NaN,50.639999,27.000000,30.000000,30.000000,NaN,NaN,66.000000,0.000000,NaN,NaN,NaN,NaN,8.615877,8.615877,NaN,NaN,NaN,8.615877,8.615877,
NaN,NaN,50.759998,26.879999,30.000000,30.000000,NaN,NaN,67.000000,0.000000,NaN,NaN,NaN,NaN,8.785583,8.785583,NaN,NaN,NaN,8.785583,8.785583,
NaN,NaN,50.880001,26.760000,30.000000,30.000000,NaN,NaN,68.000000,0.000000,NaN,NaN,NaN,NaN,8.955290,8.955290,NaN,NaN,NaN,8.955290,8.955290,
NaN,NaN,50.880001,26.760000,30.000000,30.000000,NaN,NaN,69.000000,0.000000,NaN,NaN,NaN,NaN,8.955290,8.955290,NaN,NaN,NaN,8.955290,8.955290,
NaN,NaN,51.000000,26.639999,30.000000,30.000000,NaN,NaN,70.000000,0.000000,NaN,NaN,NaN,NaN,9.124995,9.124995,NaN,NaN,NaN,9.124995,9.124995,
NaN,NaN,51.119999,26.639999,30.000000,30.000000,NaN,NaN,71.000000,0.000000,NaN,NaN,NaN,NaN,9.244994,9.244994,NaN,NaN,NaN,9.244994,9.244994,
NaN,NaN,51.240002,26.639999,30.000000,30.000000,NaN,NaN,72.000000,0.000000,NaN,NaN,NaN,NaN,9.364997,9.364997,NaN,NaN,NaN,9.364997,9.364997,
NaN,NaN,51.360001,26.639999,30.000000,30.000000,NaN,NaN,73.000000,0.000000,NaN,NaN,NaN,NaN,9.484996,9.484996,NaN,NaN,NaN,9.484996,9.484996,
NaN,NaN,51.480000,26.520000,30.000000,30.000000,NaN,NaN,74.000000,0.000000,NaN,NaN,NaN,NaN,9.654699,9.654699,NaN,NaN,NaN,9.654699,9.654699,
NaN,NaN,51.599998,26.400000,30.000000,30.000000,NaN,NaN,75.000000,0.000000,NaN,NaN,NaN,NaN,9.824406,9.824406,NaN,NaN,NaN,9.824406,9.824406,
NaN,NaN,51.720001,26.400000,30.000000,30.000000,NaN,NaN,76.000000,0.000000,NaN,NaN,NaN,NaN,9.944408,9.944408,NaN,NaN,NaN,9.944408,9.944408,
NaN,NaN,51.840000,26.280001,30.000000,30.000000,NaN,NaN,77.000000,0.000000,NaN,NaN,NaN,NaN,10.114112,10.114112,NaN,NaN,NaN,10.114112,10.114112,
NaN,NaN,51.959999,26.280001,30.000000,30.000000,NaN,NaN,78.000000,0.000000,NaN,NaN,NaN,NaN,10.234111,10.234111,NaN,NaN,NaN,10.234111,10.234111,
NaN,NaN,52.080002,26.280001,30.000000,30.000000,NaN,NaN,79.000000,0.000000,NaN,NaN,NaN,NaN,10.354114,10.354114,NaN,NaN,NaN,10.354114,10.354114,
NaN,NaN,52.200001,26.280001,30.000000,30.000000,NaN,NaN,80.000000,0.000000,NaN,NaN,NaN,NaN,10.474113,10.474113,NaN,NaN,NaN,10.474113,10.474113,
NaN,NaN,52.320000,26.280001,30.000000,30.000000,NaN,NaN,81.000000,0.000000,NaN,NaN,NaN,NaN,10.594111,10.594111,NaN,NaN,NaN,10.594111,10.594111,
NaN,NaN,52.439999,26.160000,30.000000,30.000000,NaN,NaN,82.000000,0.000000,NaN,NaN,NaN,NaN,10.763817,10.763817,NaN,NaN,NaN,10.763817,10.763817,
NaN,NaN,52.560001,26.040001,30.000000,30.000000,NaN,NaN,83.000000,0.000000,NaN,NaN,NaN,NaN,10.933524,10.933524,NaN,NaN,NaN,10.933524,10.933524,
NaN,NaN,52.680000,26.040001,30.000000,30.000000,NaN,NaN,84.000000,0.000000,NaN,NaN,NaN,NaN,11.053523,11.053523,NaN,NaN,NaN,11.053523,11.053523,
NaN,NaN,52.799999,26.040001,30.000000,30.000000,NaN,NaN,85.000000,0.000000,NaN,NaN,NaN,NaN,11.173522,11.173522,NaN,NaN,NaN,11.173522,11.173522,
NaN,NaN,52.919998,25.920000,30.000000,30.000000,NaN,NaN,86.000000,0.000000,NaN,NaN,NaN,NaN,11.343227,11.343227,NaN,NaN,NaN,11.343227,11.343227,
NaN,NaN,53.040001,25.920000,30.000000,30.000000,NaN,NaN,87.000000,0.000000,NaN,NaN,NaN,NaN,11.463230,11.463230,NaN,NaN,NaN,11.463230,11.463230,
NaN,NaN,53.160000,25.920000,30.000000,30.000000,NaN,NaN,88.000000,0.000000,NaN,NaN,NaN,NaN,11.583229,11.583229,NaN,NaN,NaN,11.583229,11.583229,
NaN,NaN,53.279999,25.920000,30.000000,30.000000,NaN,NaN,89.000000,0.000000,NaN,NaN,NaN,NaN,11.703228,11.703228,NaN,NaN,NaN,11.703228,11.703228,
NaN,NaN,53.400002,25.920000,30.000000,30.000000,NaN,NaN,90.000000,0.000000,NaN,NaN,NaN,NaN,11.823231,11.823231,NaN,NaN,NaN,11.823231,11.823231,
NaN,NaN,53.520000,25.920000,30.000000,30.000000,NaN,NaN,91.000000,0.000000,NaN,NaN,NaN,NaN,11.943230,11.943230,NaN,NaN,NaN,11.943230,11.943230,
NaN,NaN,53.639999,25.799999,30.000000,30.000000,NaN,NaN,92.000000,0.000000,NaN,NaN,NaN,NaN,12.112935,12.112935,NaN,NaN,NaN,12.112935,12.112935,
NaN,NaN,53.639999,25.799999,30.000000,30.000000,NaN,NaN,93.000000,0.000000,NaN,NaN,NaN,NaN,12.112935,12.112935,NaN,NaN,NaN,12.112935,12.112935,
NaN,NaN,53.759998,25.799999,30.000000,30.000000,NaN,NaN,94.000000,0.000000,NaN,NaN,NaN,NaN,12.232934,12.232934,NaN,NaN,NaN,12.232934,12.232934,
NaN,NaN,53.880001,25.799999,31.000000,31.000000,NaN,NaN,95.000000,0.000000,NaN,NaN,NaN,NaN,12.352937,12.352937,NaN,NaN,NaN,13.240108,13.240108,
NaN,NaN,54.000000,25.799999,31.000000,31.000000,NaN,NaN,96.000000,0.000000,NaN,NaN,NaN,NaN,12.472936,12.472936,NaN,NaN,NaN,13.360107,13.360107,
NaN,NaN,54.119999,25.799999,31.000000,31.000000,NaN,NaN,97.000000,0.000000,NaN,NaN,NaN,NaN,12.592935,12.592935,NaN,NaN,NaN,13.480106,13.480106,
NaN,NaN,54.240002,25.680000,31.000000,31.000000,NaN,NaN,98.000000,0.000000,NaN,NaN,NaN,NaN,12.762641,12.762641,NaN,NaN,NaN,13.649814,13.649814,
NaN,NaN,54.360001,25.680000,31.000000,31.000000,NaN,NaN,99.000000,0.000000,NaN,NaN,NaN,NaN,12.882640,12.882640,NaN,NaN,NaN,13.769813,13.769813,
NaN,NaN,54.480000,25.559999,31.000000,31.000000,NaN,NaN,100.000000,0.000000,NaN,NaN,NaN,NaN,13.052346,13.052346,NaN,NaN,NaN,13.939518,13.939518,
NaN,NaN,54.599998,25.559999,31.000000,31.000000,NaN,NaN,101.000000,0.000000,NaN,NaN,NaN,NaN,13.172345,13.172345,NaN,NaN,NaN,14.059517,14.059517,
NaN,NaN,54.720001,25.559999,31.000000,31.000000,NaN,NaN,102.000000,0.000000,NaN,NaN,NaN,NaN,13.292348,13.292348,NaN,NaN,NaN,14.179520,14.179520,
NaN,NaN,54.840000,25.559999,31.000000,31.000000,NaN,NaN,103.000000,0.000000,NaN,NaN,NaN,NaN,13.412347,13.412347,NaN,NaN,NaN,14.299519,14.299519,
NaN,NaN,54.959999,25.559999,31.000000,31.000000,NaN,NaN,104.000000,0.000000,NaN,NaN,NaN,NaN,13.532346,13.532346,NaN,NaN,NaN,14.419518,14.419518,
NaN,NaN,55.080002,25.559999,31.000000,31.000000,NaN,NaN,105.000000,0.000000,NaN,NaN,NaN,NaN,13.652349,13.652349,NaN,NaN,NaN,14.539520,14.539520,
NaN,NaN,55.200001,25.559999,31.000000,31.000000,NaN,NaN,106.000000,0.000000,NaN,NaN,NaN,NaN,13.772347,13.772347,NaN,NaN,NaN,14.659519,14.659519,
NaN,NaN,55.320000,25.440001,31.000000,31.000000,NaN,NaN,107.000000,0.000000,NaN,NaN,NaN,NaN,13.942051,13.942051,NaN,NaN,NaN,14.829223,14.829223,
NaN,NaN,55.439999,25.320000,31.000000,31.000000,NaN,NaN,108.000000,0.000000,NaN,NaN,NaN,NaN,14.111756,14.111756,NaN,NaN,NaN,14.998928,14.998928,
NaN,NaN,55.560001,25.200001,30.000000,30.000000,NaN,NaN,109.000000,0.000000,NaN,NaN,NaN,NaN,14.281464,14.281464,NaN,NaN,NaN,16.013226,16.013226,
NaN,NaN,55.680000,25.200001,30.000000,30.000000,NaN,NaN,110.000000,0.000000,NaN,NaN,NaN,NaN,14.401463,14.401463,NaN,NaN,NaN,16.133224,16.133224,
NaN,NaN,55.799999,25.200001,30.000000,30.000000,NaN,NaN,111.000000,0.000000,NaN,NaN,NaN,NaN,14.521461,14.521461,NaN,NaN,NaN,16.253223,16.253223,
NaN,NaN,55.919998,25.200001,30.000000,30.000000,NaN,NaN,112.000000,0.000000,NaN,NaN,NaN,NaN,14.641460,14.641460,NaN,NaN,NaN,16.373222,16.373222,
NaN,NaN,56.040001,25.200001,30.000000,30.000000,NaN,NaN,113.000000,0.000000,NaN,NaN,NaN,NaN,14.761463,14.761463,NaN,NaN,NaN,16.493225,16.493225,
NaN,NaN,56.160000,25.200001,30.000000,30.000000,NaN,NaN,114.000000,0.000000,NaN,NaN,NaN,NaN,14.881462,14.881462,NaN,NaN,NaN,16.613224,16.613224,
NaN,NaN,56.279999,25.200001,30.000000,30.000000,NaN,NaN,115.000000,0.000000,NaN,NaN,NaN,NaN,15.001461,15.001461,NaN,NaN,NaN,16.733223,16.733223,
NaN,NaN,56.400002,25.200001,30.000000,30.000000,NaN,NaN,116.000000,0.000000,NaN,NaN,NaN,NaN,15.121464,15.121464,NaN,NaN,NaN,16.853226,16.853226,
NaN,NaN,56.520000,25.200001,30.000000,30.000000,NaN,NaN,117.000000,0.000000,NaN,NaN,NaN,NaN,15.241463,15.241463,NaN,NaN,NaN,16.973225,16.973225,
NaN,NaN,56.639999,25.080000,30.000000,30.000000,NaN,NaN,118.000000,0.000000,NaN,NaN,NaN,NaN,15.411168,15.411168,NaN,NaN,NaN,17.142931,17.142931,
NaN,NaN,56.759998,25.080000,30.000000,30.000000,NaN,NaN,119.000000,0.000000,NaN,NaN,NaN,NaN,15.531167,15.531167,NaN,NaN,NaN,17.262930,17.262930,
NaN,NaN,56.880001,25.080000,30.000000,30.000000,NaN,NaN,120.000000,0.000000,NaN,NaN,NaN,NaN,15.651170,15.651170,NaN,NaN,NaN,17.382933,17.382933,
NaN,NaN,57.000000,25.080000,30.000000,30.000000,NaN,NaN,121.000000,0.000000,NaN,NaN,NaN,NaN,15.771169,15.771169,NaN,NaN,NaN,17.502932,17.502932,
NaN,NaN,57.119999,25.080000,30.000000,30.000000,NaN,NaN,122.000000,0.000000,NaN,NaN,NaN,NaN,15.891168,15.891168,NaN,NaN,NaN,17.622931,17.622931,
NaN,NaN,57.240002,25.080000,30.000000,30.000000,NaN,NaN,123.000000,0.000000,NaN,NaN,NaN,NaN,16.011169,16.011169,NaN,NaN,NaN,17.742933,17.742933,
NaN,NaN,57.360001,25.080000,30.000000,30.000000,NaN,NaN,124.000000,0.000000,NaN,NaN,NaN,NaN,16.131168,16.131168,NaN,NaN,NaN,17.862932,17.862932,
NaN,NaN,57.480000,25.080000,30.000000,30.000000,NaN,NaN,125.000000,0.000000,NaN,NaN,NaN,NaN,16.251167,16.251167,NaN,NaN,NaN,17.982931,17.982931,
NaN,NaN,57.599998,25.080000,30.000000,30.000000,NaN,NaN,126.000000,0.000000,NaN,NaN,NaN,NaN,16.371166,16.371166,NaN,NaN,NaN,18.102930,18.102930,
NaN,NaN,57.720001,24.959999,30.000000,30.000000,NaN,NaN,127.000000,0.000000,NaN,NaN,NaN,NaN,16.540874,16.540874,NaN,NaN,NaN,18.272638,18.272638,
NaN,NaN,57.720001,24.959999,30.000000,30.000000,NaN,NaN,128.000000,0.000000,NaN,NaN,NaN,NaN,16.540874,16.540874,NaN,NaN,NaN,18.272638,18.272638,
NaN,NaN,57.840000,24.959999,30.000000,30.000000,NaN,NaN,129.000000,0.000000,NaN,NaN,NaN,NaN,16.660873,16.660873,NaN,NaN,NaN,18.392637,18.392637,
NaN,NaN,57.959999,24.959999,30.000000,30.000000,NaN,NaN,130.000000,0.000000,NaN,NaN,NaN,NaN,16.780872,16.780872,NaN,NaN,NaN,18.512636,18.512636,
NaN,NaN,58.080002,24.959999,30.000000,30.000000,NaN,NaN,131.000000,0.000000,NaN,NaN,NaN,NaN,16.900875,16.900875,NaN,NaN,NaN,18.632639,18.632639,
NaN,NaN,58.200001,24.959999,30.000000,30.000000,NaN,NaN,132.000000,0.000000,NaN,NaN,NaN,NaN,17.020874,17.020874,NaN,NaN,NaN,18.752638,18.752638,
NaN,NaN,58.320000,24.959999,30.000000,30.000000,NaN,NaN,133.000000,0.000000,NaN,NaN,NaN,NaN,17.140873,17.140873,NaN,NaN,NaN,18.872637,18.872637,
NaN,NaN,58.439999,24.959999,30.000000,30.000000,NaN,NaN,134.000000,0.000000,NaN,NaN,NaN,NaN,17.260872,17.260872,NaN,NaN,NaN,18.992636,18.992636,
NaN,NaN,58.560001,24.959999,30.000000,30.000000,NaN,NaN,135.000000,0.000000,NaN,NaN,NaN,NaN,17.380875,17.380875,NaN,NaN,NaN,19.112638,19.112638,
NaN,NaN,58.680000,24.959999,30.000000,30.000000,NaN,NaN,136.000000,0.000000,NaN,NaN,NaN,NaN,17.500874,17.500874,NaN,NaN,NaN,19.232637,19.232637,
NaN,NaN,58.799999,24.840000,30.000000,30.000000,NaN,NaN,137.000000,0.000000,NaN,NaN,NaN,NaN,17.670578,17.670578,NaN,NaN,NaN,19.402342,19.402342,
NaN,NaN,58.919998,24.840000,30.000000,30.000000,NaN,NaN,138.000000,0.000000,NaN,NaN,NaN,NaN,17.790577,17.790577,NaN,NaN,NaN,19.522341,19.522341,
